,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.34,2.38,5.72,9.91,14.64,18.55,20.69,20.57,16.74,11.36,6.69,2.14
1,1.00,0.93,0.92,0.95,0.94,0.93,0.92,0.92,0.91,0.91,0.92,0.97
