Country,Anomaly
Afghanistan,-0.248
Albania,0.546
Algeria,0.496
American Samoa,0.092
Andorra,0.312
Angola,0.033
Anguilla,0.256
Antarctica,-0.855
Antigua and Barbuda,0.32799999999999996
Argentina,0.087
Armenia,0.171
Aruba,0.242
Australia,-0.545
Austria,0.285
Azerbaijan,0.002
Bahamas,-0.047
Bahrain,0.051
Bangladesh,0.252
Barbados,0.18899999999999997
Belarus,-0.23199999999999998
Belgium,0.503
Belize,0.038
Benin,-0.107
Bhutan,0.37
Bolivia,-0.38799999999999996
Bosnia and Herzegovina,0.562
Botswana,0.139
Brazil,-0.14800000000000002
British Virgin Islands,0.33399999999999996
Bulgaria,0.37
Burkina Faso,-0.105
Burundi,-0.099
Cambodia,0.294
Cameroon,-0.02
Canada,0.718
Cape Verde,-0.276
Cayman Islands,0.171
Central African Republic,-0.048
Chad,0.032
Chile,0.129
China,0.16699999999999998
Colombia,0.011000000000000001
Comoros,-0.19
Congo,0.039
Costa Rica,0.145
Croatia,0.47700000000000004
Cuba,0.052000000000000005
Curaçao,0.23399999999999999
Cyprus,0.696
Czechia,0.196
Côte d'Ivoire,0.03
Dem. Rep. Congo,-0.05
Denmark,0.111
Djibouti,-0.065
Dominica,0.222
Dominican Republic,0.45
Ecuador,-0.145
Egypt,0.38799999999999996
El Salvador,-0.203
Equatorial Guinea,0.07400000000000001
Eritrea,0.191
Estonia,-0.607
eSwatini,-0.106
Ethiopia,-0.034
Falkland Islands (Islas Malvinas),0.40299999999999997
Faroe Islands,0.723
Fiji,0.026000000000000002
Finland,0.087
France,0.415
French Guiana,-0.027999999999999997
French Polynesia,-0.068
French Southern and Antarctic Lands,0.309
Gabon,0.095
Gambia,-0.09699999999999999
Georgia,-0.013999999999999999
Germany,0.331
Ghana,0.04
Greece,0.49700000000000005
Greenland,0.856
Grenada,0.198
Guadeloupe,0.271
Guam,0.025
Guatemala,-0.016
Guernsey,0.47700000000000004
Guinea,-0.006999999999999999
Guinea-Bissau,-0.069
Guyana,-0.032
Haiti,0.401
Heard Island and McDonald Islands,0.10300000000000001
Honduras,-0.077
Hong Kong,0.425
Hungary,0.36
Iceland,1.102
India,0.062
Indonesia,-0.038
Iran,0.14400000000000002
Iraq,0.48100000000000004
Ireland,0.243
Isle of Man,0.44799999999999995
Israel,0.655
Italy,0.281
Jamaica,0.29100000000000004
Japan,0.425
Jersey,0.47700000000000004
Jordan,0.637
Kazakhstan,-1.5830000000000002
Kenya,-0.10400000000000001
Kiribati,-0.002
Kuwait,0.254
Kyrgyzstan,-0.585
Laos,0.335
Latvia,-0.604
Lebanon,0.7859999999999999
Lesotho,0.005
Liberia,0.031
Libya,0.515
Liechtenstein,0.36700000000000005
Lithuania,-0.47
Luxembourg,0.474
Macau,0.431
Macedonia,0.501
Madagascar,-0.134
Malawi,-0.12300000000000001
Malaysia,0.11800000000000001
Mali,-0.043
Malta,0.586
Martinique,0.251
Mauritania,0.127
Mauritius,-0.21899999999999997
Mayotte,0.044000000000000004
Mexico,0.115
Micronesia,0.134
Moldova,0.242
Monaco,0.065
Mongolia,-0.223
Montenegro,0.568
Montserrat,0.276
Morocco,0.267
Mozambique,-0.163
Myanmar,0.423
Namibia,0.175
Nepal,0.28800000000000003
Netherlands,0.49
New Caledonia,-0.068
New Zealand,0.031
Nicaragua,0.048
Niger,-0.1
Nigeria,-0.14
Niue,-0.009000000000000001
North Korea,0.812
Northern Mariana Islands,-0.019
Norway,0.507
Oman,-0.17800000000000002
Pakistan,-0.019
Palau,-0.011000000000000001
Palestina,0.22
Panama,0.027999999999999997
Papua New Guinea,-0.081
Paraguay,-0.498
Peru,-0.113
Philippines,0.11900000000000001
Poland,-0.018000000000000002
Portugal,0.19
Puerto Rico,0.43799999999999994
Qatar,-0.057999999999999996
Reunion,-0.182
Romania,0.309
Russia,-0.802
Rwanda,-0.083
Saint Barthélemy,0.376
Saint Kitts and Nevis,0.376
Saint Lucia,0.237
Saint Martin,0.256
Saint Pierre and Miquelon,0.6459999999999999
Saint Vincent and the Grenadines,0.265
Samoa,0.106
San Marino,0.252
Sao Tome and Principe,0.075
Saudi Arabia,0.14
Senegal,-0.045
Serbia,0.384
Seychelles,0.01
Sierra Leone,0.036000000000000004
Singapore,-0.011000000000000001
Sint Maarten,0.256
Slovakia,0.29100000000000004
Slovenia,0.36200000000000004
Solomon Islands,-0.035
Somalia,-0.078
South Africa,0.193
South Georgia and the South Sandwich Isla,0.18100000000000002
South Korea,0.841
Spain,0.26899999999999996
Sri Lanka,-0.08900000000000001
Sudan,0.254
Suriname,-0.057999999999999996
Svalbard and Jan Mayen,1.271
Sweden,0.247
Switzerland,0.242
Syria,0.629
Taiwan,0.423
Tajikistan,-0.365
Tanzania,-0.019
Thailand,0.424
Timor-Leste,-0.1
Togo,-0.006999999999999999
Tonga,0.019
Trinidad and Tobago,0.152
Tunisia,0.657
Turkey,0.47200000000000003
Turkmenistan,-0.43
Turks and Caicas Islands,0.244
Uganda,-0.024
Ukraine,0.031
United Arab Emirates,-0.19699999999999998
United Kingdom,0.423
United States of America,-0.003
Uruguay,0.244
Uzbekistan,-0.745
Venezuela,0.134
Vietnam,0.237
Virgin Islands,0.401
Western Sahara,0.185
Yemen,-0.023
Zambia,-0.008
Zimbabwe,-0.04
Åland,-0.054000000000000006
Global Land,-0.136
