,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.81,23.09,26.57,29.04,30.16,30.00,28.67,27.76,27.65,26.97,24.40,21.46
1,0.90,0.84,0.87,0.87,0.85,0.86,0.99,0.99,0.88,0.93,0.88,0.94
