,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-9.64,-6.57,0.21,7.36,13.19,17.45,19.62,18.69,13.95,7.06,-0.89,-7.50
1,0.17,0.15,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.17
