Country,Anomaly
Afghanistan,
Albania,-0.6659999999999999
Algeria,
American Samoa,
Andorra,-0.8859999999999999
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-1.247
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.5539999999999999
Belgium,-1.575
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.785
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.586
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.8959999999999999
Cuba,
Curaçao,
Cyprus,
Czechia,-1.251
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-1.7630000000000001
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-1.065
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.599
Fiji,
Finland,-1.36
France,-1.172
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-1.55
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-1.044
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.9259999999999999
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-1.413
Isle of Man,-1.329
Israel,
Italy,-0.795
Jamaica,
Japan,
Jersey,-1.044
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.9470000000000001
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-1.274
Lithuania,-0.86
Luxembourg,-1.5530000000000002
Macau,
Macedonia,-0.652
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.537
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.523
Monaco,-0.92
Mongolia,
Montenegro,-0.67
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-1.704
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-1.714
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.971
Portugal,-0.7490000000000001
Puerto Rico,
Qatar,
Reunion,
Romania,-0.628
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.216
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.836
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.589
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-1.005
Slovenia,-1.003
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.784
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.737
Sweden,-1.788
Switzerland,-1.238
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.48100000000000004
United Arab Emirates,
United Kingdom,-1.599
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-1.7080000000000002
Global Land,-0.716
