,Country,Anomaly,Unc.
0,Afghanistan,-1.069,0.109
1,Albania,-0.057,0.085
2,Algeria,-0.382,0.137
3,Andorra,-0.575,0.133
4,Angola,-0.168,0.199
5,Anguilla,-0.154,0.193
6,Antarctica,0.455,0.317
7,Antigua and Barb,-0.176,0.125
8,Argentina,-0.006,0.079
9,Armenia,-1.044,0.208
10,Aruba,0.056,0.141
11,Australia,0.084,0.058
12,Austria,0.124,0.135
13,Azerbaijan,-0.681,0.245
14,Bahamas,0.438,0.134
15,Bahrain,-0.567,0.231
16,Bangladesh,-0.05,0.098
17,Barbados,-0.113,0.208
18,Belarus,0.851,0.11
19,Belgium,-0.163,0.082
20,Belize,0.329,0.159
21,Benin,0.117,0.143
22,Bhutan,-0.014,0.14
23,Bolivia,0.186,0.082
24,Bosnia and Herz,0.163,0.127
25,Botswana,-0.15,0.16
26,Brazil,0.11,0.067
27,British Virgin Is,-0.164,0.133
28,Bulgaria,0.142,0.081
29,Burkina Faso,0.116,0.092
30,Burma,-0.01,0.186
31,Burundi,0.009,0.098
32,Cambodia,-0.013,0.135
33,Cameroon,0.056,0.07
34,Canada,-1.832,0.067
35,Cayman Is,0.173,0.093
36,Central African Rep,0.057,0.114
37,Chad,0.166,0.184
38,Chile,-0.136,0.086
39,China,0.027,0.054
40,Colombia,-0.036,0.075
41,Comoros,-0.053,0.11
42,Congo,-0.095,0.13
43,Costa Rica,0.141,0.166
44,Croatia,0.061,0.079
45,Cuba,0.296,0.072
46,Curaçao,-0.001,0.103
47,Cyprus,-0.434,0.234
48,Czechia,0.186,0.111
49,Côte d'Ivoire,-0.025,0.087
50,Dem. Rep. Congo,-0.007,0.115
51,Denmark,0.24,0.081
52,Djibouti,0.339,0.259
53,Dominica,-0.079,0.135
54,Dominican Rep,-0.19,0.149
55,Ecuador,0.383,0.124
56,Egypt,-0.098,0.158
57,El Salvador,0.307,0.11
58,Eq. Guinea,-0.009,0.166
59,Eritrea,0.136,0.204
60,Estonia,0.76,0.053
61,Ethiopia,0.184,0.129
62,Faeroe Is,0.709,0.155
63,Falkland Is,-0.561,0.377
64,Fiji,-0.193,0.251
65,Finland,0.985,0.068
66,Fr. Polynesia,0.145,0.221
67,Fr. S. Antarctic Lands,-0.256,0.431
68,France,-0.339,0.053
69,French Guiana,-0.154,0.136
70,Gabon,-0.015,0.121
71,Gambia,0.18,0.177
72,Gaza Strip,-0.525,0.093
73,Georgia,-0.433,0.128
74,Germany,-0.024,0.052
75,Ghana,0.027,0.072
76,Greece,-0.139,0.083
77,Greenland,-0.578,0.28
78,Guadeloupe,-0.097,0.1
79,Guam,-0.365,0.175
80,Guatemala,0.333,0.064
81,Guernsey,-0.346,0.09
82,Guinea,0.125,0.063
83,Guinea-Bissau,0.162,0.126
84,Guyana,-0.119,0.165
85,Haiti,-0.124,0.113
86,Heard I. and McDonald Is,-0.139,0.412
87,Honduras,0.222,0.092
88,Hong Kong,-0.159,0.091
89,Hungary,0.409,0.067
90,Iceland,0.758,0.07
91,India,0.011,0.082
92,Indonesia,0.042,0.084
93,Iran,-1.004,0.085
94,Iraq,-0.831,0.12
95,Ireland,-0.279,0.081
96,Isle of Man,-0.106,0.076
97,Israel,-0.517,0.102
98,Italy,-0.163,0.06
99,Jamaica,0.044,0.108
100,Japan,0.325,0.056
101,Jersey,-0.346,0.09
102,Jordan,-0.625,0.116
103,Kazakhstan,-0.795,0.151
104,Kenya,0.251,0.094
105,Kuwait,-0.749,0.109
106,Kyrgyzstan,-0.549,0.116
107,Laos,-0.106,0.086
108,Latvia,0.81,0.075
109,Lebanon,-0.684,0.1
110,Lesotho,-0.046,0.059
111,Liberia,0.036,0.082
112,Libya,0.077,0.132
113,Liechtenstein,0.07,0.048
114,Lithuania,0.823,0.105
115,Luxembourg,-0.215,0.089
116,Macao,-0.203,0.1
117,Macedonia,0.051,0.061
118,Madagascar,-0.095,0.085
119,Malawi,-0.029,0.102
120,Malaysia,0.089,0.088
121,Mali,0.055,0.152
122,Malta,-0.232,0.116
123,Martinique,-0.047,0.107
124,Mauritania,-0.331,0.182
125,Mauritius,0.196,0.39
126,Mayotte,-0.082,0.138
127,Mexico,0.294,0.046
128,Moldova,0.351,0.108
129,Mongolia,0.261,0.106
130,Montenegro,0.084,0.084
131,Montserrat,-0.109,0.109
132,Morocco,-1.125,0.21
133,Mozambique,-0.201,0.116
134,Namibia,0.075,0.191
135,Nepal,-0.06,0.119
136,Netherlands,-0.121,0.06
137,New Caledonia,-0.178,0.092
138,New Zealand,0.06,0.11
139,Nicaragua,0.147,0.174
140,Niger,0.252,0.159
141,Nigeria,0.021,0.123
142,Niue,-0.12,0.154
143,North Korea,-0.151,0.083
144,Norway,1.083,0.066
145,Oman,-0.092,0.298
146,Pakistan,-0.428,0.12
147,Palau,0.014,0.23
148,Palestine,-0.371,0.105
149,Panama,0.104,0.17
150,Papua New Guinea,-0.227,0.115
151,Paraguay,0.278,0.116
152,Peru,0.273,0.212
153,Philippines,-0.0,0.115
154,Poland,0.483,0.056
155,Portugal,-0.846,0.127
156,Puerto Rico,-0.163,0.069
157,Qatar,-0.389,0.297
158,Reunion,0.194,0.221
159,Romania,0.399,0.092
160,Russia,-0.277,0.062
161,Rwanda,-0.001,0.119
162,S. Geo. and the Is,-0.692,0.855
163,Saint Lucia,-0.122,0.161
164,Samoa,-0.075,0.108
165,San Marino,-0.088,0.069
166,Saudi Arabia,-0.444,0.134
167,Senegal,0.211,0.134
168,Serbia,0.27,0.116
169,Seychelles,-0.067,0.988
170,Sierra Leone,0.104,0.084
171,Singapore,0.096,0.078
172,Slovakia,0.486,0.069
173,Slovenia,-0.082,0.08
174,Solomon Is,-0.165,0.161
175,Somalia,0.484,0.596
176,South Africa,0.161,0.064
177,South Korea,-0.045,0.056
178,Spain,-0.813,0.056
179,Sri Lanka,-0.076,0.129
180,St. Pierre and Miquelon,-1.273,0.113
181,St. Vin. and Gren,-0.131,0.123
182,Sudan,0.037,0.203
183,Suriname,-0.108,0.127
184,Svalbard and Jan Mayen,2.223,0.349
185,Swaziland,-0.379,0.149
186,Sweden,0.82,0.06
187,Switzerland,-0.107,0.138
188,Syria,-0.925,0.081
189,São Tomé and Principe,-0.094,0.15
190,Taiwan,-0.199,0.122
191,Tajikistan,-0.673,0.098
192,Tanzania,-0.027,0.088
193,Thailand,-0.018,0.05
194,Timor-Leste,-0.216,0.229
195,Togo,0.108,0.077
196,Tonga,-0.114,0.195
197,Trinidad and Tobago,-0.17,0.071
198,Tunisia,-0.363,0.078
199,Turkey,-0.733,0.052
200,Turkmenistan,-0.922,0.13
201,Turks and Caicos Is,0.025,0.087
202,U.S. Virgin Is,-0.216,0.134
203,Uganda,0.14,0.08
204,Ukraine,0.55,0.083
205,United Arab Emirates,-0.312,0.212
206,United Kingdom,-0.04,0.055
207,United States,-0.221,0.037
208,Uruguay,0.216,0.13
209,Uzbekistan,-0.977,0.131
210,Venezuela,-0.165,0.152
211,Vietnam,-0.026,0.122
212,W. Sahara,-0.991,0.286
213,Yemen,0.269,0.506
214,Zambia,-0.011,0.087
215,Zimbabwe,-0.298,0.078
216,Åland,0.704,0.199
