,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.87,15.24,19.60,24.59,30.52,34.67,36.29,35.89,32.78,27.08,20.25,14.26
1,0.53,0.48,0.49,0.46,0.50,0.51,0.60,0.53,0.47,0.47,0.48,0.51
