,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.40,2.93,8.43,15.85,22.39,27.24,29.75,27.78,22.19,14.47,7.59,2.65
1,0.38,0.37,0.38,0.38,0.38,0.38,0.41,0.39,0.39,0.38,0.37,0.38
