,Country,Anomaly,Unc.
0,Afghanistan,-0.26,0.122
1,Albania,-0.379,0.1
2,Algeria,-0.179,0.151
3,Andorra,-0.366,0.101
4,Angola,-0.169,0.196
5,Anguilla,-0.278,0.321
6,Antarctica,-0.173,0.331
7,Antigua and Barb,-0.277,0.217
8,Argentina,0.13,0.117
9,Armenia,-0.668,0.222
10,Aruba,-0.257,0.17
11,Australia,0.22,0.079
12,Austria,-0.833,0.067
13,Azerbaijan,-0.608,0.169
14,Bahamas,-0.021,0.17
15,Bahrain,0.034,0.254
16,Bangladesh,-0.145,0.102
17,Barbados,-0.208,0.127
18,Belarus,-0.967,0.104
19,Belgium,-0.744,0.089
20,Belize,-0.084,0.126
21,Benin,-0.092,0.155
22,Bhutan,-0.536,0.119
23,Bolivia,0.043,0.162
24,Bosnia and Herz,-0.536,0.115
25,Botswana,0.07,0.111
26,Brazil,-0.06,0.069
27,British Virgin Is,-0.256,0.201
28,Bulgaria,-0.481,0.092
29,Burkina Faso,-0.122,0.142
30,Burma,-0.331,0.087
31,Burundi,-0.205,0.096
32,Cambodia,-0.182,0.105
33,Cameroon,-0.077,0.113
34,Canada,-0.915,0.102
35,Cayman Is,0.029,0.227
36,Central African Rep,-0.137,0.148
37,Chad,-0.314,0.236
38,Chile,0.163,0.154
39,China,0.086,0.093
40,Colombia,-0.018,0.125
41,Comoros,-0.413,0.224
42,Congo,-0.105,0.063
43,Costa Rica,-0.064,0.138
44,Croatia,-0.644,0.103
45,Cuba,0.071,0.189
46,Curaçao,-0.32,0.265
47,Cyprus,-0.185,0.149
48,Czechia,-0.991,0.096
49,Côte d'Ivoire,-0.172,0.217
50,Dem. Rep. Congo,-0.125,0.082
51,Denmark,-0.591,0.115
52,Djibouti,-0.561,0.262
53,Dominica,-0.228,0.157
54,Dominican Rep,-0.265,0.186
55,Ecuador,0.053,0.16
56,Egypt,-0.162,0.241
57,El Salvador,0.048,0.12
58,Eq. Guinea,-0.156,0.173
59,Eritrea,-0.407,0.145
60,Estonia,-0.433,0.085
61,Ethiopia,-0.233,0.081
62,Faeroe Is,-0.4,0.296
63,Falkland Is,0.171,0.205
64,Fiji,-0.603,0.127
65,Finland,-0.27,0.083
66,Fr. Polynesia,-0.084,0.171
67,Fr. S. Antarctic Lands,-0.085,0.386
68,France,-0.606,0.085
69,French Guiana,-0.047,0.135
70,Gabon,-0.15,0.134
71,Gambia,-0.398,0.193
72,Gaza Strip,-0.039,0.084
73,Georgia,-0.572,0.145
74,Germany,-0.814,0.08
75,Ghana,-0.162,0.095
76,Greece,-0.345,0.09
77,Greenland,1.159,0.296
