,Country,Anomaly,Unc.
0,Afghanistan,-0.741,0.122
1,Albania,-0.672,0.115
2,Algeria,0.005,0.191
3,American Samoa,-0.273,0.124
4,Andorra,0.4,0.12300000000000001
5,Angola,0.017,0.306
6,Anguilla,-0.441,0.295
7,Antarctica,,
8,Antigua and Barbuda,-0.5,0.415
9,Argentina,-0.205,0.11900000000000001
10,Armenia,-1.146,0.419
11,Aruba,-0.402,0.073
12,Australia,-0.245,0.135
13,Austria,-0.5329999999999999,0.136
14,Azerbaijan,-0.887,0.304
15,Bahamas,0.12300000000000001,0.161
16,Bahrain,-0.871,0.409
17,Bangladesh,-0.317,0.193
18,Barbados,-0.44299999999999995,0.18
19,Belarus,-0.574,0.205
20,Belgium,0.155,0.132
21,Belize,-0.01,0.299
22,Benin,0.19399999999999998,0.195
23,Bhutan,-0.128,0.27399999999999997
24,Bolivia,-0.425,0.19899999999999998
25,Bosnia and Herzegovina,-0.6940000000000001,0.214
26,Botswana,0.095,0.38799999999999996
27,Brazil,-0.373,0.086
28,British Virgin Islands,-0.447,0.292
29,Bulgaria,-0.91,0.26
30,Burkina Faso,0.017,0.24600000000000002
31,Burundi,-0.177,0.134
32,Cambodia,-0.377,0.165
33,Cameroon,0.389,0.524
34,Canada,-0.69,0.17
35,Cape Verde,-0.47100000000000003,0.39299999999999996
36,Cayman Islands,0.131,0.182
37,Central African Republic,0.349,0.41600000000000004
38,Chad,0.47700000000000004,0.40299999999999997
39,Chile,-0.38,0.149
40,China,-0.305,0.266
41,Colombia,-0.525,0.135
42,Comoros,-0.237,0.193
43,Congo,0.115,0.326
44,Costa Rica,-0.336,0.28300000000000003
45,Croatia,-0.5870000000000001,0.114
46,Cuba,-0.055999999999999994,0.168
47,Curaçao,-0.484,0.146
48,Cyprus,-0.889,0.184
49,Czechia,-0.6659999999999999,0.16899999999999998
50,Côte d'Ivoire,0.087,0.469
51,Dem. Rep. Congo,-0.049,0.26
52,Denmark,0.524,0.145
53,Djibouti,0.141,0.384
54,Dominica,-0.418,0.264
55,Dominican Republic,-0.251,0.16
56,Ecuador,-0.6890000000000001,0.192
57,Egypt,-0.368,0.17800000000000002
