Country,Anomaly
Afghanistan,
Albania,0.011000000000000001
Algeria,
American Samoa,
Andorra,-0.017
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,0.151
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,0.055
Belgium,-0.071
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,0.115
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.016
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,0.14300000000000002
Cuba,
Curaçao,
Cyprus,
Czechia,0.043
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.08900000000000001
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,0.136
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.191
Fiji,
Finland,0.10400000000000001
France,-0.061
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,0.013999999999999999
Ghana,
Greece,-0.098
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.142
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,0.051
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.349
Isle of Man,-0.207
Israel,
Italy,0.073
Jamaica,
Japan,
Jersey,-0.142
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,0.109
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,0.16399999999999998
Lithuania,0.06
Luxembourg,-0.028999999999999998
Macau,
Macedonia,-0.002
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,0.033
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.047
Monaco,0.042
Mongolia,
Montenegro,0.078
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.08800000000000001
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.006
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.027999999999999997
Portugal,-0.11199999999999999
Puerto Rico,
Qatar,
Reunion,
Romania,-0.013000000000000001
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.498
Saint Vincent and the Grenadines,
Samoa,
San Marino,0.158
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,0.139
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.013999999999999999
Slovenia,0.188
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.07
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,0.156
Sweden,0.024
Switzerland,0.085
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,0.049
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.039
United Arab Emirates,
United Kingdom,-0.308
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,0.10099999999999999
Global Land,-0.105
