,Country,Anomaly,Unc.
0,Afghanistan,0.622,0.5429999999999999
1,Albania,-0.491,0.43700000000000006
2,Algeria,0.251,0.679
3,Andorra,0.147,0.46399999999999997
4,Angola,-0.934,1.276
5,Anguilla,-0.6,0.387
6,Antigua and Barb,-0.49,0.35200000000000004
7,Argentina,-0.71,0.466
8,Armenia,-0.467,0.75
9,Aruba,-0.765,0.473
10,Australia,0.085,0.612
11,Austria,-0.583,0.428
12,Azerbaijan,-0.446,0.731
13,Bahamas,-0.345,0.249
14,Bahrain,0.314,0.593
15,Bangladesh,-0.47,0.34600000000000003
16,Barbados,-0.40299999999999997,0.4
17,Belarus,-1.411,0.3
18,Belgium,-0.413,0.39799999999999996
19,Belize,-0.41600000000000004,0.534
20,Benin,0.055,0.44299999999999995
21,Bhutan,-0.33399999999999996,0.374
22,Bolivia,-0.552,0.5870000000000001
23,Bosnia and Herz,-0.588,0.552
24,Botswana,-0.91,1.122
25,Brazil,,
26,British Virgin Is,-0.632,0.385
27,Bulgaria,-0.975,0.34600000000000003
28,Burkina Faso,0.16399999999999998,0.525
29,Burma,-0.624,0.317
30,Cambodia,-0.424,0.579
31,Cameroon,-0.395,0.485
32,Canada,-0.551,0.687
33,Cayman Is,-0.231,0.374
34,Chile,-0.693,0.586
35,China,-0.297,0.298
36,Colombia,-0.466,0.431
37,Congo,-0.715,0.40399999999999997
38,Costa Rica,-0.29600000000000004,0.519
39,Croatia,-0.659,0.519
40,Cuba,-0.493,0.489
41,Curaçao,-0.789,0.374
42,Cyprus,-0.42,0.428
43,Czechia,-0.95,0.19399999999999998
44,Côte d'Ivoire,-0.102,0.696
45,Dem. Rep. Congo,-0.655,0.366
46,Denmark,-1.689,0.39899999999999997
47,Djibouti,0.32799999999999996,0.7979999999999999
48,Dominica,-0.45799999999999996,0.35700000000000004
49,Dominican Rep,-0.6990000000000001,0.345
50,Egypt,-0.1,0.42200000000000004
51,El Salvador,-0.293,0.531
52,Eq. Guinea,-0.493,0.585
53,Eritrea,0.223,0.6679999999999999
54,Estonia,-1.902,0.45
55,Ethiopia,,
56,Faeroe Is,-1.5130000000000001,0.264
57,Falkland Is,-0.593,0.6509999999999999
58,Fiji,,
59,Finland,-2.255,0.298
60,Fr. Polynesia,-0.127,0.768
61,France,-0.102,0.418
62,French Guiana,-0.44,0.382
63,Gabon,-0.674,0.76
64,Gambia,0.126,0.569
65,Gaza Strip,-0.258,0.377
66,Georgia,-0.648,0.5770000000000001
67,Germany,-0.6940000000000001,0.48
68,Ghana,0.084,0.397
69,Greece,-0.584,0.385
70,Greenland,-0.7190000000000001,0.7609999999999999
71,Guadeloupe,-0.59,0.336
72,Guatemala,-0.349,0.544
73,Guernsey,-0.418,0.247
74,Guinea,0.193,0.606
75,Guinea-Bissau,0.13699999999999998,0.597
76,Guyana,-0.4,0.431
77,Haiti,-0.725,0.36700000000000005
