,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,4.48,5.56,7.88,10.81,15.13,19.08,21.68,21.58,18.55,13.76,9.34,5.79
1,0.35,0.31,0.30,0.33,0.33,0.32,0.31,0.30,0.29,0.29,0.34,0.37
