,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,10.37,11.67,14.10,17.59,21.68,24.98,26.56,26.86,25.00,21.74,16.78,11.85
1,1.27,1.27,1.27,1.26,1.27,1.28,1.27,1.27,1.26,1.26,1.27,1.27
