Country,Anomaly
Afghanistan,-0.273
Albania,-0.736
Algeria,-0.8340000000000001
American Samoa,-0.026000000000000002
Andorra,-0.092
Angola,-0.293
Anguilla,-0.335
Antarctica,-0.29100000000000004
Antigua and Barbuda,-0.38799999999999996
Argentina,-0.33399999999999996
Armenia,-0.551
Aruba,-0.374
Australia,-0.551
Austria,0.066
Azerbaijan,-0.618
Bahamas,-0.071
Bahrain,-0.253
Bangladesh,-0.013999999999999999
Barbados,-0.38
Belarus,-1.1179999999999999
Belgium,0.7390000000000001
Belize,-0.622
Benin,-0.28600000000000003
Bhutan,0.163
Bolivia,-0.191
Bosnia and Herzegovina,-0.645
Botswana,-0.7859999999999999
Brazil,-0.126
British Virgin Islands,-0.36
Bulgaria,-0.7959999999999999
Burkina Faso,-0.423
Burundi,0.013999999999999999
Cambodia,-0.316
Cameroon,-0.066
Canada,0.086
Cape Verde,-0.184
Cayman Islands,-0.06
Central African Republic,0.067
Chad,0.335
Chile,-0.196
China,-0.341
Colombia,-0.175
Comoros,-0.028999999999999998
Congo,-0.28
Costa Rica,0.095
Croatia,-0.44
Cuba,-0.107
Curaçao,-0.428
Cyprus,-0.455
Czechia,0.145
Côte d'Ivoire,-0.39799999999999996
Dem. Rep. Congo,-0.185
Denmark,0.031
Djibouti,0.098
Dominica,-0.39
Dominican Republic,-0.298
Ecuador,0.006
Egypt,-0.087
El Salvador,-0.247
Equatorial Guinea,-0.235
Eritrea,0.14300000000000002
Estonia,-1.153
eSwatini,-0.242
Ethiopia,0.12300000000000001
Falkland Islands (Islas Malvinas),-0.34
Faroe Islands,0.373
Fiji,0.078
Finland,-1.064
France,0.419
French Guiana,-0.179
French Polynesia,-0.124
French Southern and Antarctic Lands,0.001
Gabon,-0.207
Gambia,-0.26
Georgia,-0.821
Germany,0.27899999999999997
Ghana,-0.375
Greece,-0.7390000000000001
Greenland,0.377
Grenada,-0.29100000000000004
Guadeloupe,-0.42100000000000004
Guam,-0.129
Guatemala,-0.43
Guernsey,0.522
Guinea,-0.308
Guinea-Bissau,-0.228
Guyana,-0.11800000000000001
Haiti,-0.22399999999999998
Heard Island and McDonald Islands,-0.113
Honduras,-0.355
Hong Kong,-0.484
Hungary,-0.294
Iceland,0.49200000000000005
India,0.055
Indonesia,0.015
Iran,-0.341
Iraq,-0.555
Ireland,0.318
Isle of Man,0.41
Israel,-0.462
Italy,-0.34299999999999997
Jamaica,-0.11599999999999999
Japan,-0.51
Jersey,0.522
Jordan,-0.555
Kazakhstan,-1.047
Kenya,0.27399999999999997
Kiribati,-0.17800000000000002
Kuwait,-0.32899999999999996
Kyrgyzstan,-0.044000000000000004
Laos,-0.292
Latvia,-1.055
Lebanon,-0.551
Lesotho,-0.436
Liberia,-0.293
Libya,-0.267
Liechtenstein,0.13699999999999998
Lithuania,-0.991
Luxembourg,0.7490000000000001
Macau,-0.534
Macedonia,-0.7609999999999999
Madagascar,0.002
Malawi,-0.054000000000000006
Malaysia,-0.129
Mali,-0.688
Malta,-0.62
Martinique,-0.415
Mauritania,-0.929
Mauritius,0.273
Mayotte,-0.08800000000000001
Mexico,-0.611
Micronesia,-0.127
Moldova,-1.004
Monaco,0.012
Mongolia,-0.284
Montenegro,-0.802
Montserrat,-0.423
Morocco,-0.644
Mozambique,-0.081
Myanmar,-0.278
Namibia,-0.5660000000000001
Nepal,0.052000000000000005
Netherlands,0.539
New Caledonia,0.142
New Zealand,-0.439
Nicaragua,-0.17600000000000002
Niger,0.135
Nigeria,0.032
Niue,-0.09
North Korea,-0.25
Northern Mariana Islands,-0.066
Norway,-0.013999999999999999
Oman,-0.126
Pakistan,-0.276
Palau,0.067
Palestina,-0.07400000000000001
Panama,0.043
Papua New Guinea,-0.098
Paraguay,-0.397
Peru,-0.11
Philippines,-0.124
Poland,-0.475
Portugal,-0.134
Puerto Rico,-0.368
Qatar,-0.252
Reunion,0.24600000000000002
Romania,-0.8
Russia,-0.51
Rwanda,0.045
Saint Barthélemy,-0.373
Saint Kitts and Nevis,-0.418
Saint Lucia,-0.37
Saint Martin,-0.335
Saint Pierre and Miquelon,-0.07200000000000001
Saint Vincent and the Grenadines,-0.353
Samoa,0.012
San Marino,-0.409
Sao Tome and Principe,-0.335
Saudi Arabia,-0.268
Senegal,-0.307
Serbia,-0.74
Seychelles,-0.079
Sierra Leone,-0.28
Singapore,-0.096
Sint Maarten,-0.335
Slovakia,-0.256
Slovenia,-0.263
Solomon Islands,-0.055999999999999994
Somalia,-0.207
South Africa,-0.445
South Georgia and the South Sandwich Isla,0.076
South Korea,-0.382
Spain,-0.188
Sri Lanka,-0.155
Sudan,0.425
Suriname,-0.073
Svalbard and Jan Mayen,1.704
Sweden,-0.446
Switzerland,0.24600000000000002
Syria,-0.703
Taiwan,-0.35
Tajikistan,-0.158
Tanzania,0.07
Thailand,-0.349
Timor-Leste,-0.297
Togo,-0.335
Tonga,-0.23800000000000002
Trinidad and Tobago,-0.314
Tunisia,-0.706
Turkey,-0.93
Turkmenistan,-0.727
Turks and Caicas Islands,0.022000000000000002
Uganda,0.146
Ukraine,-1.254
United Arab Emirates,-0.22899999999999998
United Kingdom,0.494
United States of America,-0.136
Uruguay,-0.43200000000000005
Uzbekistan,-0.6779999999999999
Venezuela,-0.358
Vietnam,-0.295
Virgin Islands,-0.386
Western Sahara,-0.9109999999999999
Yemen,-0.239
Zambia,-0.389
Zimbabwe,-0.41100000000000003
Åland,-0.585
Global Land,-0.267
