,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.43,-2.94,1.39,7.22,12.35,15.99,19.40,19.31,15.19,9.25,3.50,-1.84
1,0.99,0.91,0.84,0.84,0.86,0.91,0.96,0.98,0.89,0.87,0.98,1.01
