,Country,Anomaly,Unc.
0,Afghanistan,1.027,0.224
1,Albania,0.462,0.118
2,Algeria,1.136,0.201
3,Andorra,0.775,0.158
4,Angola,0.549,0.583
5,Anguilla,0.452,0.174
6,Antarctica,1.018,0.219
7,Antigua and Barb,0.418,0.108
8,Argentina,-0.109,0.097
9,Armenia,-0.38,0.232
10,Aruba,0.21,0.176
11,Australia,0.952,0.102
12,Austria,0.734,0.126
13,Azerbaijan,-0.083,0.163
14,Bahamas,0.167,0.144
15,Bahrain,0.402,0.172
16,Bangladesh,0.461,0.125
17,Barbados,0.48,0.125
18,Belarus,0.514,0.104
19,Belgium,0.643,0.094
20,Belize,0.278,0.102
21,Benin,0.659,0.126
22,Bhutan,0.59,0.114
23,Bolivia,0.304,0.109
24,Bosnia and Herz,0.493,0.106
25,Botswana,0.262,0.219
26,Brazil,0.357,0.091
27,British Virgin Is,0.413,0.118
28,Bulgaria,0.131,0.115
29,Burkina Faso,0.588,0.123
30,Burma,0.313,0.146
31,Burundi,0.709,0.169
32,Cambodia,0.295,0.135
33,Cameroon,0.352,0.129
34,Canada,1.15,0.103
35,Cayman Is,0.455,0.145
36,Central African Rep,0.202,0.118
37,Chad,0.13,0.24
38,Chile,0.14,0.085
39,China,0.331,0.089
40,Colombia,0.314,0.13
41,Comoros,0.695,0.101
42,Congo,0.547,0.109
43,Costa Rica,0.311,0.169
44,Croatia,0.564,0.098
45,Cuba,0.355,0.138
46,Curaçao,0.298,0.144
47,Cyprus,0.01,0.134
48,Czechia,0.7,0.127
49,Côte d'Ivoire,0.526,0.115
50,Dem. Rep. Congo,0.61,0.129
51,Denmark,0.826,0.086
52,Djibouti,0.843,0.308
53,Dominica,0.467,0.128
54,Dominican Rep,0.333,0.115
55,Ecuador,0.349,0.129
56,Egypt,0.244,0.161
57,El Salvador,0.433,0.206
58,Eq. Guinea,0.483,0.101
59,Eritrea,0.37,0.259
60,Estonia,0.978,0.102
61,Ethiopia,0.676,0.11
62,Faeroe Is,0.123,0.136
63,Falkland Is,0.281,0.329
64,Fiji,0.885,0.094
65,Finland,0.513,0.114
66,Fr. Polynesia,0.475,0.423
67,Fr. S. Antarctic Lands,-0.432,1.227
68,France,0.713,0.101
69,French Guiana,0.275,0.121
70,Gabon,0.441,0.134
71,Gambia,0.785,0.149
72,Gaza Strip,0.097,0.118
73,Georgia,-0.408,0.191
74,Germany,0.83,0.101
75,Ghana,0.624,0.091
76,Greece,0.289,0.105
77,Greenland,0.449,0.307
78,Guadeloupe,0.402,0.166
79,Guam,0.601,0.087
80,Guatemala,0.387,0.078
81,Guernsey,0.388,0.124
82,Guinea,0.732,0.147
83,Guinea-Bissau,0.725,0.13
84,Guyana,0.304,0.103
85,Haiti,0.385,0.089
86,Heard I. and McDonald Is,0.005,1.14
87,Honduras,0.512,0.174
88,Hong Kong,-0.144,0.058
89,Hungary,0.374,0.103
90,Iceland,-0.317,0.102
91,India,0.477,0.084
92,Indonesia,0.443,0.096
93,Iran,0.612,0.137
94,Iraq,0.0,0.116
95,Ireland,0.221,0.094
96,Isle of Man,0.226,0.139
97,Israel,0.076,0.149
98,Italy,0.77,0.111
99,Jamaica,0.506,0.095
100,Japan,-0.288,0.081
101,Jersey,0.388,0.124
102,Jordan,0.09,0.116
103,Kazakhstan,0.723,0.119
104,Kenya,0.745,0.115
105,Kuwait,0.218,0.095
106,Kyrgyzstan,0.762,0.171
107,Laos,0.224,0.19
108,Latvia,0.902,0.116
109,Lebanon,-0.052,0.113
110,Lesotho,0.34,0.099
111,Liberia,0.697,0.105
112,Libya,0.736,0.201
113,Liechtenstein,0.967,0.121
114,Lithuania,0.766,0.111
115,Luxembourg,0.722,0.12
116,Macao,-0.14,0.077
117,Macedonia,0.383,0.154
118,Madagascar,0.65,0.119
119,Malawi,0.726,0.155
120,Malaysia,0.404,0.106
121,Mali,0.778,0.154
122,Malta,1.093,0.156
123,Martinique,0.382,0.169
124,Mauritania,0.761,0.124
125,Mauritius,0.597,0.11
126,Mayotte,0.527,0.083
127,Mexico,0.001,0.088
128,Moldova,-0.24,0.099
129,Mongolia,0.506,0.074
130,Montenegro,0.483,0.145
131,Montserrat,0.406,0.17
132,Morocco,0.706,0.128
133,Mozambique,0.66,0.121
134,Namibia,0.61,0.237
135,Nepal,0.533,0.128
136,Netherlands,0.746,0.071
137,New Caledonia,0.927,0.197
138,New Zealand,0.384,0.144
139,Nicaragua,0.549,0.25
140,Niger,0.659,0.143
141,Nigeria,0.52,0.118
142,Niue,0.613,0.146
143,North Korea,0.508,0.116
144,Norway,0.111,0.093
145,Oman,0.268,0.25
146,Pakistan,0.806,0.145
147,Palau,0.58,0.413
148,Palestine,0.555,0.111
149,Panama,0.24,0.204
150,Papua New Guinea,0.777,0.118
151,Paraguay,-0.115,0.103
152,Peru,0.254,0.23
153,Philippines,0.824,0.137
154,Poland,0.71,0.117
155,Portugal,0.552,0.091
156,Puerto Rico,0.416,0.111
157,Qatar,0.492,0.156
158,Reunion,0.524,0.118
159,Romania,0.12,0.101
160,Russia,0.702,0.09
161,Rwanda,0.657,0.151
162,S. Geo. and the Is,0.133,0.515
163,Saint Lucia,0.452,0.135
164,Samoa,0.477,0.121
165,San Marino,0.724,0.097
166,Saudi Arabia,0.441,0.202
167,Senegal,0.795,0.138
168,Serbia,0.42,0.082
169,Seychelles,0.471,0.144
170,Sierra Leone,0.698,0.124
171,Singapore,0.385,0.213
172,Slovakia,0.374,0.109
173,Slovenia,0.676,0.138
174,Solomon Is,0.779,0.227
175,Somalia,0.748,0.269
176,South Africa,0.327,0.089
177,South Korea,0.188,0.084
178,Spain,0.686,0.079
179,Sri Lanka,0.509,0.18
180,St. Pierre and Miquelon,0.326,0.125
181,St. Vin. and Gren,0.437,0.147
