,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.27,20.43,22.88,25.16,26.88,27.10,27.01,26.58,25.80,24.16,22.19,20.03
1,0.20,0.22,0.20,0.18,0.19,0.19,0.20,0.20,0.19,0.19,0.19,0.19
