Country,Anomaly
Afghanistan,0.863
Albania,1.214
Algeria,0.9259999999999999
American Samoa,1.021
Andorra,0.89
Angola,1.2429999999999999
Anguilla,0.855
Antarctica,1.409
Antigua and Barbuda,0.924
Argentina,-0.215
Armenia,0.39899999999999997
Aruba,0.597
Australia,0.8340000000000001
Austria,1.6669999999999998
Azerbaijan,0.77
Bahamas,0.748
Bahrain,1.0390000000000001
Bangladesh,0.426
Barbados,0.6579999999999999
Belarus,1.944
Belgium,1.555
Belize,0.46799999999999997
Benin,1.023
Bhutan,0.94
Bolivia,0.201
Bosnia and Herzegovina,1.555
Botswana,0.775
Brazil,0.8109999999999999
British Virgin Islands,0.894
Bulgaria,1.659
Burkina Faso,0.9790000000000001
Burundi,0.8859999999999999
Cambodia,0.547
Cameroon,0.8959999999999999
Canada,0.821
Cape Verde,0.684
Cayman Islands,0.664
Central African Republic,0.7659999999999999
Chad,0.7390000000000001
Chile,-0.086
China,1.4869999999999999
Colombia,0.653
Comoros,0.893
Congo,0.659
Costa Rica,0.555
Croatia,1.6669999999999998
Cuba,0.607
Curaçao,0.645
Cyprus,0.795
Czechia,1.81
Côte d'Ivoire,0.87
Dem. Rep. Congo,0.5710000000000001
Denmark,1.75
Djibouti,0.9570000000000001
Dominica,0.784
Dominican Republic,0.9179999999999999
Ecuador,0.385
Egypt,0.585
El Salvador,0.23600000000000002
Equatorial Guinea,0.9109999999999999
Eritrea,0.726
Estonia,1.95
eSwatini,0.623
Ethiopia,0.841
Falkland Islands (Islas Malvinas),0.113
Faroe Islands,0.74
Fiji,1.0759999999999998
Finland,1.77
France,1.102
French Guiana,0.6579999999999999
French Polynesia,0.639
French Southern and Antarctic Lands,0.22699999999999998
Gabon,0.932
Gambia,1.04
Georgia,0.828
Germany,1.682
Ghana,0.951
Greece,1.093
Greenland,1.222
Grenada,0.644
Guadeloupe,0.826
Guam,0.684
Guatemala,0.306
Guernsey,1.183
Guinea,1.021
Guinea-Bissau,1.001
Guyana,0.614
Haiti,0.75
Heard Island and McDonald Islands,0.19899999999999998
Honduras,0.35600000000000004
Hong Kong,0.833
Hungary,1.8219999999999998
Iceland,0.9420000000000001
India,0.535
Indonesia,0.475
Iran,0.87
Iraq,0.902
Ireland,1.345
Isle of Man,1.3090000000000002
Israel,0.618
Italy,1.2670000000000001
Jamaica,0.478
Japan,0.9940000000000001
Jersey,1.183
Jordan,0.597
Kazakhstan,1.767
Kenya,1.0
Kiribati,0.6890000000000001
Kuwait,1.078
Kyrgyzstan,1.8119999999999998
Laos,0.502
Latvia,1.8769999999999998
Lebanon,0.7240000000000001
Lesotho,0.84
Liberia,0.934
Libya,0.7340000000000001
Liechtenstein,1.545
Lithuania,1.8659999999999999
Luxembourg,1.482
Macau,0.813
Macedonia,1.425
Madagascar,0.899
Malawi,0.8220000000000001
Malaysia,0.506
Mali,0.785
Malta,1.1440000000000001
Martinique,0.765
Mauritania,0.889
Mauritius,0.8390000000000001
Mayotte,0.787
Mexico,0.132
Micronesia,0.675
Moldova,2.075
Monaco,1.344
Mongolia,2.583
Montenegro,1.399
Montserrat,0.841
Morocco,0.836
Mozambique,0.718
Myanmar,0.20199999999999999
Namibia,1.023
Nepal,0.688
Netherlands,1.7469999999999999
New Caledonia,0.9279999999999999
New Zealand,0.446
Nicaragua,0.528
Niger,0.87
Nigeria,1.0
Niue,0.8029999999999999
North Korea,1.581
Northern Mariana Islands,0.53
Norway,1.4780000000000002
Oman,1.207
Pakistan,0.841
Palau,0.7859999999999999
Palestina,0.72
Panama,0.575
Papua New Guinea,0.589
Paraguay,0.222
Peru,0.15
Philippines,0.738
Poland,1.771
Portugal,0.586
Puerto Rico,1.067
Qatar,1.1079999999999999
Reunion,0.664
Romania,1.828
Russia,2.432
Rwanda,0.868
Saint Barthélemy,0.858
Saint Kitts and Nevis,0.9740000000000001
Saint Lucia,0.695
Saint Martin,0.855
Saint Pierre and Miquelon,0.19399999999999998
Saint Vincent and the Grenadines,0.7120000000000001
Samoa,0.992
San Marino,1.4909999999999999
Sao Tome and Principe,0.794
Saudi Arabia,0.9259999999999999
Senegal,1.0270000000000001
Serbia,1.617
Seychelles,0.99
Sierra Leone,0.9420000000000001
Singapore,0.409
Sint Maarten,0.855
Slovakia,1.746
Slovenia,1.749
Solomon Islands,0.708
Somalia,1.094
South Africa,0.742
South Georgia and the South Sandwich Isla,-0.01
South Korea,1.183
Spain,0.688
Sri Lanka,0.434
Sudan,0.524
Suriname,0.628
Svalbard and Jan Mayen,2.615
Sweden,1.56
Switzerland,1.436
Syria,0.736
Taiwan,0.914
Tajikistan,1.3259999999999998
Tanzania,0.573
Thailand,0.455
Timor-Leste,0.43200000000000005
Togo,0.986
Tonga,1.065
Trinidad and Tobago,0.614
Tunisia,1.141
Turkey,0.863
Turkmenistan,1.084
Turks and Caicas Islands,0.633
Uganda,0.7659999999999999
Ukraine,2.108
United Arab Emirates,1.19
United Kingdom,1.2309999999999999
United States of America,1.055
Uruguay,0.068
Uzbekistan,1.344
Venezuela,0.598
Vietnam,0.557
Virgin Islands,1.011
Western Sahara,0.828
Yemen,1.054
Zambia,0.88
Zimbabwe,0.631
Åland,1.611
Global Land,1.1340000000000001
