Country,Anomaly
Afghanistan,
Albania,-0.023
Algeria,-0.674
American Samoa,
Andorra,0.305
Angola,
Anguilla,-0.373
Antarctica,
Antigua and Barbuda,-0.292
Argentina,-0.392
Armenia,-0.377
Aruba,-0.335
Australia,
Austria,0.9690000000000001
Azerbaijan,-0.358
Bahamas,-0.522
Bahrain,
Bangladesh,
Barbados,-0.359
Belarus,0.237
Belgium,1.01
Belize,-0.977
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,0.406
Botswana,
Brazil,
British Virgin Islands,-0.405
Bulgaria,-0.158
Burkina Faso,
Burundi,
Cambodia,-0.084
Cameroon,
Canada,-0.591
Cape Verde,-0.439
Cayman Islands,-0.537
Central African Republic,
Chad,
Chile,-0.545
China,-0.171
Colombia,
Comoros,
Congo,
Costa Rica,-0.662
Croatia,0.601
Cuba,-0.506
Curaçao,-0.348
Cyprus,-0.46399999999999997
Czechia,1.246
Côte d'Ivoire,-0.579
Dem. Rep. Congo,
Denmark,0.767
Djibouti,
Dominica,-0.314
Dominican Republic,-0.379
Ecuador,
Egypt,-0.484
El Salvador,-0.895
Equatorial Guinea,
Eritrea,
Estonia,0.102
eSwatini,-0.5329999999999999
Ethiopia,
Falkland Islands (Islas Malvinas),-0.5
Faroe Islands,0.054000000000000006
Fiji,
Finland,-0.07400000000000001
France,0.586
French Guiana,-0.611
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,-0.442
Georgia,-0.573
Germany,1.099
Ghana,
Greece,-0.21100000000000002
Greenland,-2.062
Grenada,-0.44
Guadeloupe,-0.33799999999999997
Guam,
Guatemala,-0.9420000000000001
Guernsey,0.5920000000000001
Guinea,
Guinea-Bissau,-0.457
Guyana,-0.597
Haiti,-0.379
Heard Island and McDonald Islands,
Honduras,-0.878
Hong Kong,0.018000000000000002
Hungary,0.6859999999999999
Iceland,-0.58
India,
Indonesia,
Iran,-0.255
Iraq,-0.284
Ireland,0.163
Isle of Man,0.695
Israel,-0.384
Italy,0.102
Jamaica,-0.363
Japan,-0.503
Jersey,0.5920000000000001
Jordan,-0.353
Kazakhstan,-0.845
Kenya,
Kiribati,
Kuwait,-0.26899999999999996
Kyrgyzstan,
Laos,-0.03
Latvia,0.337
Lebanon,-0.419
Lesotho,
Liberia,
Libya,-0.6829999999999999
Liechtenstein,0.742
Lithuania,0.493
Luxembourg,0.996
Macau,0.025
Macedonia,-0.034
Madagascar,
Malawi,
Malaysia,-0.337
Mali,
Malta,-0.451
Martinique,-0.336
Mauritania,-0.467
Mauritius,
Mayotte,
Mexico,-0.563
Micronesia,
Moldova,0.027000000000000003
Monaco,0.149
Mongolia,-0.156
Montenegro,0.161
Montserrat,-0.33899999999999997
Morocco,-0.414
Mozambique,
Myanmar,-0.684
Namibia,
Nepal,
Netherlands,1.068
New Caledonia,-0.7879999999999999
New Zealand,-0.9059999999999999
Nicaragua,-0.787
Niger,
Nigeria,
Niue,
North Korea,-0.20199999999999999
Northern Mariana Islands,
Norway,0.085
Oman,
Pakistan,
Palau,
Palestina,-0.787
Panama,-0.517
Papua New Guinea,
Paraguay,-0.271
Peru,
Philippines,
Poland,0.852
Portugal,0.19899999999999998
Puerto Rico,-0.33299999999999996
Qatar,
Reunion,
Romania,0.078
Russia,-0.17800000000000002
Rwanda,
Saint Barthélemy,-0.368
Saint Kitts and Nevis,-0.319
Saint Lucia,-0.359
Saint Martin,-0.373
Saint Pierre and Miquelon,-1.422
Saint Vincent and the Grenadines,-0.371
Samoa,
San Marino,0.369
Sao Tome and Principe,
Saudi Arabia,
Senegal,-0.45799999999999996
Serbia,0.294
Seychelles,
Sierra Leone,
Singapore,-0.47700000000000004
Sint Maarten,-0.373
Slovakia,0.81
Slovenia,0.716
Solomon Islands,
Somalia,
South Africa,-0.586
South Georgia and the South Sandwich Isla,
South Korea,-0.251
Spain,0.10099999999999999
Sri Lanka,0.359
Sudan,
Suriname,-0.597
Svalbard and Jan Mayen,-0.435
Sweden,0.24
Switzerland,0.583
Syria,-0.40700000000000003
Taiwan,0.136
Tajikistan,
Tanzania,
Thailand,-0.284
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.504
Tunisia,-0.473
Turkey,-0.447
Turkmenistan,-0.54
Turks and Caicas Islands,-0.446
Uganda,
Ukraine,-0.1
United Arab Emirates,
United Kingdom,0.578
United States of America,-0.652
Uruguay,-0.075
Uzbekistan,-0.71
Venezuela,-0.525
Vietnam,0.047
Virgin Islands,-0.32
Western Sahara,-0.35600000000000004
Yemen,
Zambia,
Zimbabwe,
Åland,0.29
Global Land,-0.401
