,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.02,1.86,5.17,9.31,13.93,17.60,19.39,19.23,15.76,10.79,6.33,1.91
1,0.78,0.69,0.70,0.75,0.74,0.71,0.71,0.69,0.67,0.68,0.73,0.80
