,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.40,2.48,6.01,10.36,14.98,18.69,20.45,20.07,16.56,11.39,6.63,2.14
1,0.54,0.53,0.54,0.56,0.54,0.52,0.54,0.53,0.52,0.53,0.54,0.54
