Country,Anomaly
Afghanistan,-0.223
Albania,0.136
Algeria,-0.052000000000000005
American Samoa,-0.008
Andorra,0.18
Angola,-0.099
Anguilla,-0.127
Antarctica,
Antigua and Barbuda,-0.10800000000000001
Argentina,-0.217
Armenia,-0.183
Aruba,-0.22699999999999998
Australia,-0.225
Austria,0.055
Azerbaijan,-0.207
Bahamas,-0.085
Bahrain,-0.139
Bangladesh,-0.026000000000000002
Barbados,-0.136
Belarus,0.042
Belgium,-0.013999999999999999
Belize,0.049
Benin,-0.102
Bhutan,-0.013000000000000001
Bolivia,-0.267
Bosnia and Herzegovina,0.146
Botswana,-0.035
Brazil,-0.145
British Virgin Islands,-0.135
Bulgaria,0.004
Burkina Faso,-0.105
Burundi,-0.057999999999999996
Cambodia,-0.09300000000000001
Cameroon,-0.10300000000000001
Canada,0.11800000000000001
Cape Verde,-0.09300000000000001
Cayman Islands,-0.09699999999999999
Central African Republic,-0.125
Chad,-0.124
Chile,-0.217
China,-0.10800000000000001
Colombia,-0.154
Comoros,-0.055999999999999994
Congo,0.006999999999999999
Costa Rica,-0.054000000000000006
Croatia,0.113
Cuba,-0.095
Curaçao,-0.132
Cyprus,-0.099
Czechia,0.01
Côte d'Ivoire,-0.091
Dem. Rep. Congo,-0.025
Denmark,0.087
Djibouti,-0.146
Dominica,-0.115
Dominican Republic,-0.14400000000000002
Ecuador,-0.151
Egypt,-0.09300000000000001
El Salvador,0.054000000000000006
Equatorial Guinea,-0.091
Eritrea,-0.16
Estonia,0.15
eSwatini,-0.016
Ethiopia,-0.128
Falkland Islands (Islas Malvinas),-0.096
Faroe Islands,-0.001
Fiji,0.006999999999999999
Finland,0.21100000000000002
France,0.08800000000000001
French Guiana,-0.076
French Polynesia,-0.027000000000000003
French Southern and Antarctic Lands,-0.115
Gabon,-0.10400000000000001
Gambia,-0.205
Georgia,-0.17300000000000001
Germany,0.003
Ghana,-0.084
Greece,0.018000000000000002
Greenland,-0.049
Grenada,-0.15
Guadeloupe,-0.152
Guam,-0.055
Guatemala,0.063
Guernsey,0.073
Guinea,-0.188
Guinea-Bissau,-0.156
Guyana,-0.125
Haiti,-0.138
Heard Island and McDonald Islands,-0.12300000000000001
Honduras,0.025
Hong Kong,-0.006999999999999999
Hungary,0.054000000000000006
Iceland,0.10099999999999999
India,-0.05
Indonesia,-0.13
Iran,-0.26
Iraq,-0.165
Ireland,0.086
Isle of Man,0.08199999999999999
Israel,-0.013999999999999999
Italy,0.161
Jamaica,-0.133
Japan,0.005
Jersey,0.073
Jordan,-0.013999999999999999
Kazakhstan,-0.37799999999999995
Kenya,-0.066
Kiribati,-0.222
Kuwait,-0.183
Kyrgyzstan,-0.473
Laos,-0.052000000000000005
Latvia,0.126
Lebanon,-0.019
Lesotho,-0.14400000000000002
Liberia,-0.162
Libya,-0.09
Liechtenstein,0.046
Lithuania,0.12300000000000001
Luxembourg,-0.026000000000000002
Macau,-0.011000000000000001
Macedonia,0.094
Madagascar,-0.077
Malawi,-0.001
Malaysia,-0.09300000000000001
Mali,-0.152
Malta,0.129
Martinique,-0.152
Mauritania,-0.15
Mauritius,-0.073
Mayotte,-0.033
Mexico,0.195
Micronesia,-0.12
Moldova,-0.085
Monaco,0.14800000000000002
Mongolia,-0.38799999999999996
Montenegro,0.17300000000000001
Montserrat,-0.152
Morocco,0.08800000000000001
Mozambique,-0.002
Myanmar,-0.027999999999999997
Namibia,-0.121
Nepal,-0.01
Netherlands,0.013000000000000001
New Caledonia,0.08800000000000001
New Zealand,-0.076
Nicaragua,0.001
Niger,-0.15
Nigeria,-0.126
Niue,0.038
North Korea,-0.111
Northern Mariana Islands,0.015
Norway,0.223
Oman,-0.129
Pakistan,-0.127
Palau,-0.136
Palestina,-0.013000000000000001
Panama,-0.10400000000000001
Papua New Guinea,-0.017
Paraguay,-0.21
Peru,-0.204
Philippines,-0.07400000000000001
Poland,0.043
Portugal,0.228
Puerto Rico,-0.113
Qatar,-0.138
Reunion,-0.079
Romania,-0.005
Russia,0.032
Rwanda,-0.07200000000000001
Saint Barthélemy,-0.095
Saint Kitts and Nevis,-0.121
Saint Lucia,-0.14300000000000002
Saint Martin,-0.127
Saint Pierre and Miquelon,0.344
Saint Vincent and the Grenadines,-0.149
Samoa,-0.018000000000000002
San Marino,0.12
Sao Tome and Principe,-0.018000000000000002
Saudi Arabia,-0.114
Senegal,-0.228
Serbia,0.10300000000000001
Seychelles,-0.086
Sierra Leone,-0.18
Singapore,-0.115
Sint Maarten,-0.127
Slovakia,0.031
Slovenia,0.102
Solomon Islands,-0.077
Somalia,-0.10099999999999999
