Country,Anomaly
Afghanistan,0.823
Albania,-0.233
Algeria,-0.451
American Samoa,-0.35
Andorra,-0.11199999999999999
Angola,-0.14400000000000002
Anguilla,-0.214
Antarctica,0.435
Antigua and Barbuda,-0.28300000000000003
Argentina,-0.2
Armenia,0.153
Aruba,-0.29100000000000004
Australia,-0.067
Austria,0.139
Azerbaijan,0.41100000000000003
Bahamas,0.11199999999999999
Bahrain,-0.34299999999999997
Bangladesh,-0.625
Barbados,-0.253
Belarus,0.436
Belgium,0.21899999999999997
Belize,-0.04
Benin,-0.07400000000000001
Bhutan,-0.395
Bolivia,-0.41200000000000003
Bosnia and Herzegovina,-0.122
Botswana,0.071
Brazil,-0.27699999999999997
British Virgin Islands,-0.221
Bulgaria,-0.113
Burkina Faso,0.016
Burundi,-0.40700000000000003
Cambodia,-0.544
Cameroon,-0.153
Canada,0.012
Cape Verde,-0.253
Cayman Islands,-0.084
Central African Republic,-0.184
Chad,-0.149
Chile,-0.41200000000000003
China,0.027000000000000003
Colombia,-0.45
Comoros,-0.389
Congo,-0.209
Costa Rica,-0.401
Croatia,-0.07
Cuba,-0.033
Curaçao,-0.35700000000000004
Cyprus,-0.165
Czechia,0.185
Côte d'Ivoire,-0.20600000000000002
Dem. Rep. Congo,-0.278
Denmark,0.496
Djibouti,-0.22399999999999998
Dominica,-0.237
Dominican Republic,-0.33
Ecuador,-0.426
Egypt,-0.297
El Salvador,-0.345
Equatorial Guinea,-0.106
Eritrea,-0.491
Estonia,0.45
eSwatini,-0.135
Ethiopia,-0.25
Falkland Islands (Islas Malvinas),-0.259
Faroe Islands,0.28600000000000003
Fiji,0.052000000000000005
Finland,-0.59
France,-0.03
French Guiana,-0.42
French Polynesia,-0.408
French Southern and Antarctic Lands,0.203
Gabon,-0.092
Gambia,-0.198
Georgia,0.284
Germany,0.298
Ghana,-0.188
Greece,-0.275
Greenland,-1.2429999999999999
Grenada,-0.33299999999999996
Guadeloupe,-0.213
Guam,0.045
Guatemala,-0.12300000000000001
Guernsey,0.184
Guinea,-0.135
Guinea-Bissau,-0.162
Guyana,-0.483
Haiti,-0.294
Heard Island and McDonald Islands,0.24600000000000002
Honduras,-0.18600000000000003
Hong Kong,-0.35200000000000004
Hungary,0.055
Iceland,-0.358
India,-0.536
Indonesia,-0.122
Iran,0.207
Iraq,-0.348
Ireland,0.516
Isle of Man,0.517
Israel,-0.43
Italy,-0.08900000000000001
Jamaica,-0.184
Japan,-0.266
Jersey,0.184
Jordan,-0.495
Kazakhstan,0.8029999999999999
Kenya,-0.22899999999999998
Kiribati,-0.623
Kuwait,-0.243
Kyrgyzstan,0.769
Laos,-0.728
Latvia,0.634
Lebanon,-0.37200000000000005
Lesotho,0.040999999999999995
Liberia,-0.146
Libya,-0.287
Liechtenstein,0.10099999999999999
Lithuania,0.705
Luxembourg,0.166
Macau,-0.364
Macedonia,-0.228
Madagascar,-0.287
Malawi,-0.265
Malaysia,-0.24
Mali,-0.042
Malta,-0.28
Martinique,-0.222
Mauritania,-0.42100000000000004
Mauritius,-0.261
Mayotte,-0.545
Mexico,-0.095
Micronesia,-0.245
Moldova,0.17
Monaco,0.037000000000000005
Mongolia,-0.013999999999999999
Montenegro,-0.172
Montserrat,-0.21100000000000002
Morocco,-0.741
Mozambique,-0.168
Myanmar,-0.529
Namibia,-0.024
Nepal,-0.775
Netherlands,0.28600000000000003
New Caledonia,0.099
New Zealand,0.682
Nicaragua,-0.34
Niger,-0.018000000000000002
Nigeria,-0.002
Niue,0.05
North Korea,-0.237
Northern Mariana Islands,0.006999999999999999
Norway,-0.043
Oman,0.011000000000000001
Pakistan,0.32
Palau,-0.033
Palestina,-0.14800000000000002
Panama,-0.485
Papua New Guinea,0.042
Paraguay,-0.509
Peru,-0.322
Philippines,-0.32799999999999996
Poland,0.42100000000000004
Portugal,-0.52
Puerto Rico,-0.317
Qatar,-0.275
Reunion,-0.28800000000000003
Romania,0.067
Russia,0.441
Rwanda,-0.345
Saint Barthélemy,-0.27399999999999997
Saint Kitts and Nevis,-0.304
Saint Lucia,-0.29
Saint Martin,-0.214
Saint Pierre and Miquelon,0.27699999999999997
Saint Vincent and the Grenadines,-0.321
Samoa,-0.34
San Marino,-0.08199999999999999
Sao Tome and Principe,-0.175
Saudi Arabia,-0.49
Senegal,-0.19699999999999998
Serbia,-0.027999999999999997
Seychelles,-0.195
Sierra Leone,-0.18100000000000002
Singapore,-0.10400000000000001
Sint Maarten,-0.214
Slovakia,0.155
Slovenia,-0.040999999999999995
Solomon Islands,-0.10300000000000001
Somalia,0.055
South Africa,-0.054000000000000006
South Georgia and the South Sandwich Isla,0.012
South Korea,-0.162
Spain,-0.547
Sri Lanka,-0.285
Sudan,-0.413
Suriname,-0.433
Svalbard and Jan Mayen,-0.841
Sweden,0.102
Switzerland,0.099
Syria,-0.268
Taiwan,-0.294
Tajikistan,1.025
Tanzania,-0.428
Thailand,-0.638
Timor-Leste,-0.038
Togo,-0.149
Tonga,0.275
Trinidad and Tobago,-0.395
Tunisia,-0.359
Turkey,-0.006999999999999999
Turkmenistan,0.925
Turks and Caicas Islands,-0.147
Uganda,-0.205
Ukraine,0.305
United Arab Emirates,-0.098
United Kingdom,0.455
United States of America,-0.353
Uruguay,-0.145
Uzbekistan,0.938
Venezuela,-0.52
Vietnam,-0.5529999999999999
Virgin Islands,-0.28300000000000003
Western Sahara,-0.596
Yemen,-0.156
Zambia,-0.18100000000000002
Zimbabwe,-0.038
Åland,0.20600000000000002
Global Land,-0.047
