Country,Anomaly
Afghanistan,
Albania,-0.41600000000000004
Algeria,
American Samoa,
Andorra,-0.645
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.1
Azerbaijan,
Bahamas,-0.41200000000000003
Bahrain,
Bangladesh,
Barbados,
Belarus,0.53
Belgium,-0.102
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.312
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.27699999999999997
Cuba,
Curaçao,
Cyprus,
Czechia,0.13699999999999998
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,0.406
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,0.8690000000000001
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.37
Fiji,
Finland,0.613
France,-0.512
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,0.18
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.564
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.106
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.603
Isle of Man,-0.611
Israel,
Italy,-0.504
Jamaica,
Japan,
Jersey,-0.564
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,0.858
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.177
Lithuania,0.769
Luxembourg,-0.12300000000000001
Macau,
Macedonia,-0.38299999999999995
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.042
Monaco,-0.6759999999999999
Mongolia,
Montenegro,-0.34299999999999997
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,0.081
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,0.342
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,0.42
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.134
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.601
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.428
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.266
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,0.031
Slovenia,-0.262
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.617
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.073
Sweden,0.626
Switzerland,-0.4
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,0.08199999999999999
United Arab Emirates,
United Kingdom,-0.43799999999999994
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,0.9620000000000001
Global Land,-0.292
