Country,Anomaly
Afghanistan,-1.128
Albania,-0.23199999999999998
Algeria,-0.44299999999999995
American Samoa,-0.17
Andorra,-0.479
Angola,-0.376
Anguilla,-0.223
Antarctica,
Antigua and Barbuda,-0.23600000000000002
Argentina,-0.5489999999999999
Armenia,-0.596
Aruba,-0.24100000000000002
Australia,-0.456
Austria,-0.16
Azerbaijan,-0.51
Bahamas,-0.47600000000000003
Bahrain,-0.748
Bangladesh,-0.157
Barbados,-0.255
Belarus,0.8690000000000001
Belgium,-0.057999999999999996
Belize,-0.302
Benin,-1.037
Bhutan,-0.215
Bolivia,-0.7140000000000001
Bosnia and Herzegovina,-0.061
Botswana,-0.51
Brazil,-0.253
British Virgin Islands,-0.17800000000000002
Bulgaria,0.023
Burkina Faso,-0.8190000000000001
Burundi,0.273
Cambodia,-0.132
Cameroon,-0.902
Canada,0.049
Cape Verde,-0.34
Cayman Islands,-0.33899999999999997
Central African Republic,-0.5579999999999999
Chad,-0.9
Chile,-0.622
China,-0.584
Colombia,-0.255
Comoros,-0.094
Congo,-0.35200000000000004
Costa Rica,-0.278
Croatia,-0.079
Cuba,-0.376
Curaçao,-0.272
Cyprus,-0.66
Czechia,0.078
Côte d'Ivoire,-0.703
Dem. Rep. Congo,-0.03
Denmark,0.006999999999999999
Djibouti,-0.242
Dominica,-0.266
Dominican Republic,-0.23399999999999999
Ecuador,-0.359
Egypt,-0.792
El Salvador,-0.40700000000000003
Equatorial Guinea,-0.85
Eritrea,-0.5579999999999999
Estonia,0.878
eSwatini,-0.07200000000000001
Ethiopia,-0.131
Falkland Islands (Islas Malvinas),-0.467
Faroe Islands,-0.653
Fiji,-0.495
Finland,0.638
France,-0.32299999999999995
French Guiana,-0.3
French Polynesia,0.121
French Southern and Antarctic Lands,
Gabon,-0.723
Gambia,-0.14800000000000002
Georgia,-0.375
Germany,0.09300000000000001
Ghana,-0.948
Greece,-0.47700000000000004
Greenland,-0.946
Grenada,-0.195
Guadeloupe,-0.268
Guam,
Guatemala,-0.455
Guernsey,-0.225
Guinea,-0.43700000000000006
Guinea-Bissau,-0.217
Guyana,-0.275
Haiti,-0.20800000000000002
Heard Island and McDonald Islands,
Honduras,-0.293
Hong Kong,-0.768
Hungary,0.047
Iceland,-0.9209999999999999
India,-0.306
Indonesia,-0.377
Iran,-0.917
Iraq,-0.726
Ireland,-0.5
Isle of Man,-0.31
Israel,-0.726
Italy,-0.295
Jamaica,-0.18600000000000003
Japan,-0.43
Jersey,-0.225
Jordan,-0.71
Kazakhstan,-0.897
Kenya,0.212
Kiribati,
Kuwait,-0.983
Kyrgyzstan,-1.525
Laos,-0.41600000000000004
Latvia,0.825
Lebanon,-0.63
Lesotho,-0.52
Liberia,-0.484
Libya,-0.718
Liechtenstein,-0.259
Lithuania,0.762
Luxembourg,-0.092
Macau,-0.7659999999999999
Macedonia,-0.141
Madagascar,-0.258
Malawi,-0.09
Malaysia,-0.3
Mali,-0.6459999999999999
Malta,-0.499
Martinique,-0.309
Mauritania,-0.308
Mauritius,-0.32899999999999996
Mayotte,-0.182
Mexico,-0.639
Micronesia,
Moldova,0.32899999999999996
Monaco,-0.35
Mongolia,-0.745
Montenegro,-0.061
Montserrat,-0.257
Morocco,-0.263
Mozambique,-0.22399999999999998
Myanmar,-0.375
Namibia,-0.642
Nepal,-0.243
Netherlands,0.03
New Caledonia,-0.226
New Zealand,-0.6579999999999999
Nicaragua,-0.267
Niger,-0.9590000000000001
Nigeria,-0.992
Niue,-0.502
North Korea,-0.214
Northern Mariana Islands,-0.5720000000000001
Norway,-0.062
Oman,-0.578
Pakistan,-0.7809999999999999
Palau,-0.47600000000000003
Palestina,-0.5489999999999999
Panama,-0.209
Papua New Guinea,-0.23199999999999998
Paraguay,-0.628
Peru,-0.55
Philippines,-0.41700000000000004
Poland,0.377
Portugal,-0.433
Puerto Rico,-0.215
Qatar,-0.706
Reunion,-0.486
Romania,0.18600000000000003
Russia,0.39399999999999996
Rwanda,0.327
Saint Barthélemy,-0.321
Saint Kitts and Nevis,-0.21899999999999997
Saint Lucia,-0.24
Saint Martin,-0.223
Saint Pierre and Miquelon,-1.135
Saint Vincent and the Grenadines,-0.22399999999999998
Samoa,-0.203
San Marino,-0.098
Sao Tome and Principe,-0.645
Saudi Arabia,-0.7240000000000001
Senegal,-0.185
Serbia,0.036000000000000004
Seychelles,-0.135
Sierra Leone,-0.385
Singapore,-0.324
Sint Maarten,-0.223
Slovakia,0.106
Slovenia,-0.141
Solomon Islands,-0.324
Somalia,-0.09300000000000001
South Africa,-0.6920000000000001
South Georgia and the South Sandwich Isla,-0.621
South Korea,-0.419
Spain,-0.446
Sri Lanka,0.095
Sudan,-0.685
Suriname,-0.292
Svalbard and Jan Mayen,-0.659
Sweden,0.2
Switzerland,-0.28300000000000003
Syria,-0.601
Taiwan,-0.885
Tajikistan,-1.4469999999999998
Tanzania,0.059000000000000004
Thailand,-0.239
Timor-Leste,-0.401
Togo,-1.068
Tonga,-0.366
Trinidad and Tobago,-0.187
Tunisia,-0.5720000000000001
Turkey,-0.545
Turkmenistan,-0.8440000000000001
Turks and Caicas Islands,-0.302
Uganda,0.22699999999999998
Ukraine,0.598
United Arab Emirates,-0.677
United Kingdom,-0.35600000000000004
United States of America,-0.83
Uruguay,-0.419
Uzbekistan,-0.997
Venezuela,-0.265
Vietnam,-0.365
Virgin Islands,-0.185
Western Sahara,-0.249
Yemen,-0.47700000000000004
Zambia,-0.094
Zimbabwe,-0.294
Åland,0.318
Global Land,-0.35
