Country,Anomaly
Afghanistan,1.054
Albania,1.065
Algeria,1.1440000000000001
American Samoa,0.74
Andorra,1.054
Angola,0.909
Anguilla,0.7020000000000001
Antarctica,0.8
Antigua and Barbuda,0.774
Argentina,0.534
Armenia,1.061
Aruba,0.557
Australia,0.722
Austria,1.285
Azerbaijan,1.135
Bahamas,0.599
Bahrain,1.218
Bangladesh,0.613
Barbados,0.695
Belarus,1.505
Belgium,1.043
Belize,0.34299999999999997
Benin,0.941
Bhutan,0.841
Bolivia,0.517
Bosnia and Herzegovina,1.2790000000000001
Botswana,0.653
Brazil,0.8109999999999999
British Virgin Islands,0.7
Bulgaria,1.129
Burkina Faso,0.89
Burundi,1.0190000000000001
Cambodia,0.629
Cameroon,0.8540000000000001
Canada,1.36
Cape Verde,0.9209999999999999
Cayman Islands,0.509
Central African Republic,0.89
Chad,0.937
Chile,0.47
China,1.031
Colombia,0.657
Comoros,0.768
Congo,0.701
Costa Rica,0.485
Croatia,1.317
Cuba,0.532
Curaçao,
Cyprus,0.879
Czechia,1.235
Côte d'Ivoire,
Dem. Rep. Congo,0.691
Denmark,1.1520000000000001
Djibouti,0.9640000000000001
Dominica,0.731
Dominican Republic,0.777
Ecuador,0.5720000000000001
Egypt,0.9159999999999999
El Salvador,0.32799999999999996
Equatorial Guinea,0.799
Eritrea,1.003
Estonia,1.608
eSwatini,0.455
Ethiopia,0.992
Falkland Islands (Islas Malvinas),0.537
Faroe Islands,0.737
Fiji,0.71
Finland,1.574
France,1.023
French Guiana,0.799
French Polynesia,0.609
French Southern and Antarctic Lands,0.652
Gabon,0.79
Gambia,0.9690000000000001
Georgia,1.073
Germany,1.13
Ghana,0.878
Greece,0.95
Greenland,1.311
Grenada,0.703
Guadeloupe,0.679
Guam,0.73
Guatemala,0.264
Guernsey,0.8540000000000001
Guinea,0.879
Guinea-Bissau,0.9209999999999999
Guyana,0.74
Haiti,0.695
Heard Island and McDonald Islands,0.534
Honduras,0.40299999999999997
Hong Kong,0.557
Hungary,1.306
Iceland,0.857
India,0.541
Indonesia,0.58
Iran,1.31
Iraq,1.094
Ireland,0.767
Isle of Man,0.8059999999999999
Israel,0.843
Italy,1.087
Jamaica,0.544
Japan,0.695
Jersey,0.8540000000000001
Jordan,0.8170000000000001
Kazakhstan,1.264
Kenya,1.077
Kiribati,0.809
Kuwait,1.218
Kyrgyzstan,1.255
Laos,0.597
Latvia,1.518
Lebanon,0.871
Lesotho,0.7170000000000001
Liberia,0.8909999999999999
Libya,0.965
Liechtenstein,1.182
Lithuania,1.421
Luxembourg,1.065
Macau,0.546
Macedonia,1.113
Madagascar,0.769
Malawi,0.807
Malaysia,0.644
Mali,0.9470000000000001
Malta,1.1
Martinique,0.6759999999999999
Mauritania,1.16
Mauritius,0.843
Mayotte,0.6709999999999999
Mexico,0.285
Micronesia,0.799
Moldova,1.226
Monaco,1.0859999999999999
Mongolia,1.297
Montenegro,1.176
Montserrat,0.68
Morocco,1.2009999999999998
Mozambique,0.745
Myanmar,0.5539999999999999
Namibia,0.645
Nepal,0.6659999999999999
Netherlands,1.079
New Caledonia,0.644
New Zealand,0.465
Nicaragua,0.46399999999999997
Niger,1.002
Nigeria,0.975
Niue,0.45799999999999996
North Korea,0.912
Northern Mariana Islands,0.568
Norway,1.318
Oman,1.038
Pakistan,0.826
Palau,0.705
Palestina,0.698
Panama,0.59
Papua New Guinea,0.662
Paraguay,0.672
Peru,0.49700000000000005
Philippines,0.685
Poland,1.235
Portugal,1.005
Puerto Rico,0.815
Qatar,1.25
Reunion,0.738
Romania,1.222
Russia,1.609
Rwanda,1.022
Saint Barthélemy,
Saint Kitts and Nevis,0.7759999999999999
Saint Lucia,0.701
Saint Martin,0.7020000000000001
Saint Pierre and Miquelon,1.01
Saint Vincent and the Grenadines,0.706
Samoa,0.727
San Marino,1.203
Sao Tome and Principe,0.654
Saudi Arabia,1.055
Senegal,0.9590000000000001
Serbia,1.148
Seychelles,0.884
Sierra Leone,0.862
Singapore,0.631
Sint Maarten,0.7020000000000001
Slovakia,1.248
Slovenia,1.368
Solomon Islands,0.7490000000000001
Somalia,1.0
South Africa,0.6859999999999999
South Georgia and the South Sandwich Isla,0.684
South Korea,0.7
Spain,1.051
Sri Lanka,0.639
Sudan,0.998
Suriname,0.767
Svalbard and Jan Mayen,2.44
Sweden,1.33
Switzerland,1.105
Syria,0.905
Taiwan,0.688
Tajikistan,0.973
Tanzania,0.7020000000000001
Thailand,0.573
Timor-Leste,0.375
Togo,0.898
Tonga,0.7909999999999999
Trinidad and Tobago,0.731
Tunisia,1.244
Turkey,0.914
Turkmenistan,1.157
Turks and Caicas Islands,0.5770000000000001
Uganda,1.047
Ukraine,1.396
United Arab Emirates,1.176
United Kingdom,0.835
United States of America,0.813
Uruguay,0.5920000000000001
Uzbekistan,1.115
Venezuela,0.687
Vietnam,0.61
Virgin Islands,0.802
Western Sahara,1.252
Yemen,1.005
Zambia,0.8440000000000001
Zimbabwe,0.762
Åland,
Global Land,0.99
