,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.49,28.59,30.03,29.76,28.60,26.87,25.56,25.04,25.64,26.69,27.03,26.15
1,0.15,0.18,0.18,0.15,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.16
