,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-9.79,-7.54,-2.04,4.52,9.04,13.52,16.33,15.53,11.03,4.47,-2.14,-7.00
1,0.73,0.68,0.66,0.63,0.63,0.66,0.66,0.64,0.64,0.63,0.65,0.69
