Country,Anomaly
Afghanistan,
Albania,-0.698
Algeria,
American Samoa,
Andorra,-0.91
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.7909999999999999
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.882
Belgium,-1.2229999999999999
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.718
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.706
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.738
Cuba,
Curaçao,
Cyprus,
Czechia,-0.613
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-1.117
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-1.003
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.476
Fiji,
Finland,-0.483
France,-1.153
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.9179999999999999
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-1.135
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.765
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-1.551
Isle of Man,-1.405
Israel,
Italy,-0.8320000000000001
Jamaica,
Japan,
Jersey,-1.135
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.973
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-1.028
Lithuania,-0.915
Luxembourg,-1.225
Macau,
Macedonia,-0.703
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.544
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.78
Monaco,-0.9790000000000001
Mongolia,
Montenegro,-0.68
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-1.162
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.84
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.73
Portugal,-0.833
Puerto Rico,
Qatar,
Reunion,
Romania,-0.755
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.899
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.805
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.627
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.7879999999999999
Slovenia,-0.762
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.833
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.34700000000000003
Sweden,-0.83
Switzerland,-1.187
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.799
United Arab Emirates,
United Kingdom,-1.597
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-1.1340000000000001
Global Land,-0.639
