,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.59,25.66,25.60,24.89,24.25,23.52,23.34,24.44,25.50,25.74,25.83,25.61
1,0.16,0.15,0.14,0.13,0.14,0.15,0.17,0.16,0.14,0.13,0.15,0.16
