,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.06,26.35,26.83,26.94,26.89,26.51,26.37,26.34,26.22,25.75,25.81,25.87
1,0.61,0.64,0.65,0.61,0.60,0.61,0.61,0.60,0.61,0.61,0.60,0.60
