,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,18.99,21.86,25.95,29.68,32.11,32.58,31.37,30.36,30.18,28.25,23.82,19.84
1,0.34,0.32,0.31,0.25,0.31,0.28,0.48,0.36,0.30,0.28,0.25,0.33
