,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.46,25.73,26.21,26.22,26.06,25.57,25.58,26.22,26.90,27.04,26.83,25.86
1,0.29,0.30,0.33,0.31,0.28,0.31,0.36,0.36,0.32,0.30,0.29,0.30
