,Country,Anomaly,Unc.
0,Afghanistan,1.584,0.202
1,Albania,1.962,0.121
2,Algeria,1.008,0.209
3,Andorra,1.108,0.304
4,Angola,1.286,0.319
5,Anguilla,,
6,Antarctica,1.041,0.263
7,Antigua and Barb,0.697,0.107
8,Argentina,0.809,0.093
9,Armenia,2.63,0.239
10,Aruba,,
11,Australia,1.0,0.13
12,Austria,2.328,0.148
13,Azerbaijan,2.134,0.255
14,Bahamas,,
15,Bahrain,2.042,0.165
16,Bangladesh,0.787,0.071
17,Barbados,0.635,0.148
18,Belarus,2.228,0.075
19,Belgium,1.965,0.085
20,Belize,0.337,0.142
21,Benin,1.054,0.104
22,Bhutan,1.086,0.151
23,Bolivia,0.32,0.103
24,Bosnia and Herz,2.16,0.105
25,Botswana,1.169,0.274
26,Brazil,0.809,0.082
27,British Virgin Is,,
28,Bulgaria,1.955,0.123
29,Burkina Faso,1.139,0.077
30,Burma,,
31,Burundi,0.884,0.375
32,Cambodia,0.596,0.101
33,Cameroon,0.871,0.251
34,Canada,0.43,0.104
35,Cayman Is,,
36,Central African Rep,0.819,0.146
37,Chad,1.294,0.241
38,Chile,0.519,0.14
39,China,1.345,0.088
40,Colombia,0.679,0.045
41,Comoros,0.859,0.264
42,Congo,,
43,Costa Rica,0.554,0.174
44,Croatia,2.221,0.11
45,Cuba,0.774,0.105
46,Curaçao,,
47,Cyprus,1.901,0.16
48,Czechia,,
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,,
51,Denmark,1.823,0.103
52,Djibouti,1.13,0.438
53,Dominica,0.708,0.163
54,Dominican Rep,0.649,0.131
55,Ecuador,0.632,0.358
56,Egypt,1.948,0.177
57,El Salvador,0.569,0.175
58,Eq. Guinea,0.552,0.467
59,Eritrea,1.05,0.339
60,Estonia,2.372,0.079
61,Ethiopia,0.718,0.268
62,Faeroe Is,,
63,Falkland Is,,
64,Fiji,0.78,0.214
65,Finland,2.062,0.116
66,Fr. Polynesia,,
67,Fr. S. Antarctic Lands,,
68,France,1.758,0.084
69,French Guiana,,
70,Gabon,0.562,0.416
71,Gambia,0.764,0.088
72,Gaza Strip,,
73,Georgia,2.477,0.158
74,Germany,2.224,0.092
75,Ghana,0.999,0.13
76,Greece,1.734,0.121
77,Greenland,,
78,Guadeloupe,,
79,Guam,1.004,0.126
80,Guatemala,0.446,0.128
81,Guernsey,,
82,Guinea,1.103,0.176
83,Guinea-Bissau,0.941,0.136
