,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.01,25.16,25.60,26.12,27.14,27.93,28.15,28.33,28.20,27.72,26.95,25.62
1,0.42,0.42,0.43,0.44,0.43,0.43,0.44,0.43,0.42,0.42,0.43,0.43
