,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,6.60,7.15,9.02,12.08,16.23,19.95,22.54,22.71,19.94,15.72,12.00,8.42
1,1.50,1.42,1.39,1.40,1.41,1.51,1.54,1.44,1.38,1.39,1.44,1.52
