,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.34,25.34,25.82,26.34,27.22,27.34,27.21,27.38,27.34,26.98,26.70,25.78
1,0.18,0.19,0.18,0.17,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18
