,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-9.28,-9.19,-6.49,-2.56,3.46,8.43,10.59,9.71,5.58,0.63,-4.28,-7.40
1,0.31,0.30,0.30,0.29,0.29,0.30,0.30,0.28,0.28,0.29,0.27,0.29
