,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.98,21.81,24.84,27.00,29.24,30.92,31.00,30.24,28.95,25.87,23.00,20.36
1,0.96,0.89,0.79,0.75,0.84,0.85,0.86,0.89,0.86,0.75,0.84,0.93
