,Country,Anomaly,Unc.
0,Afghanistan,0.732,0.185
1,Albania,-0.36700000000000005,0.133
2,Algeria,0.233,0.182
3,American Samoa,0.302,0.153
4,Andorra,-0.25,0.14800000000000002
5,Angola,0.278,0.24100000000000002
6,Anguilla,0.489,0.158
7,Antarctica,1.044,0.42200000000000004
8,Antigua and Barbuda,0.5379999999999999,0.214
9,Argentina,0.42200000000000004,0.157
10,Armenia,0.231,0.231
11,Aruba,0.491,0.247
12,Australia,0.9009999999999999,0.175
13,Austria,-0.34,0.158
14,Azerbaijan,0.051,0.192
15,Bahamas,0.317,0.19699999999999998
16,Bahrain,0.444,0.303
17,Bangladesh,0.16899999999999998,0.182
18,Barbados,0.503,0.23600000000000002
19,Belarus,-0.875,0.147
20,Belgium,-0.064,0.13699999999999998
21,Belize,0.364,0.18
22,Benin,0.449,0.163
23,Bhutan,0.008,0.195
24,Bolivia,0.154,0.304
25,Bosnia and Herzegovina,-0.369,0.179
26,Botswana,-0.054000000000000006,0.247
27,Brazil,0.302,0.17800000000000002
28,British Virgin Islands,0.47600000000000003,0.14
29,Bulgaria,-0.484,0.18100000000000002
30,Burkina Faso,0.695,0.18
31,Burundi,0.568,0.203
32,Cambodia,0.305,0.185
33,Cameroon,0.382,0.184
34,Canada,0.925,0.171
35,Cape Verde,0.5710000000000001,0.348
36,Cayman Islands,0.326,0.168
37,Central African Republic,0.539,0.289
38,Chad,0.381,0.175
39,Chile,0.423,0.201
40,China,0.21899999999999997,0.165
41,Colombia,0.374,0.162
42,Comoros,0.3,0.21899999999999997
43,Congo,0.24,0.09699999999999999
44,Costa Rica,0.27,0.25
45,Croatia,-0.429,0.18
46,Cuba,0.276,0.183
47,Curaçao,0.381,0.16699999999999998
48,Cyprus,-0.368,0.16
49,Czechia,-0.53,0.08199999999999999
50,Côte d'Ivoire,0.27399999999999997,0.11800000000000001
51,Dem. Rep. Congo,0.324,0.10400000000000001
52,Denmark,-0.40399999999999997,0.172
53,Djibouti,0.882,0.262
54,Dominica,0.507,0.248
55,Dominican Republic,0.5379999999999999,0.243
56,Ecuador,0.344,0.159
57,Egypt,0.006999999999999999,0.17800000000000002
58,El Salvador,0.33299999999999996,0.21
59,Equatorial Guinea,0.469,0.17300000000000001
60,Eritrea,0.606,0.204
61,Estonia,-0.47100000000000003,0.209
