Country,Anomaly
Afghanistan,
Albania,-0.011000000000000001
Algeria,-0.5
American Samoa,
Andorra,-0.9620000000000001
Angola,
Anguilla,-0.904
Antarctica,
Antigua and Barbuda,-0.75
Argentina,-0.633
Armenia,-0.18600000000000003
Aruba,-0.89
Australia,
Austria,-1.047
Azerbaijan,-0.26899999999999996
Bahamas,-0.9520000000000001
Bahrain,
Bangladesh,
Barbados,-0.6579999999999999
Belarus,-0.289
Belgium,-1.3869999999999998
Belize,-0.782
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.462
Botswana,-0.635
Brazil,
British Virgin Islands,-0.9179999999999999
Bulgaria,0.27699999999999997
Burkina Faso,
Burundi,
Cambodia,-0.61
Cameroon,
Canada,-0.012
Cape Verde,-0.7040000000000001
Cayman Islands,-0.85
Central African Republic,
Chad,
Chile,-0.578
China,-1.042
Colombia,
Comoros,
Congo,-0.441
Costa Rica,-0.884
Croatia,-0.7020000000000001
Cuba,-0.772
Curaçao,-0.852
Cyprus,0.092
Czechia,-0.992
Côte d'Ivoire,-0.7020000000000001
Dem. Rep. Congo,-0.51
Denmark,-1.2670000000000001
Djibouti,
Dominica,-0.701
Dominican Republic,-0.857
Ecuador,
Egypt,
El Salvador,-0.909
Equatorial Guinea,
Eritrea,
Estonia,-0.5720000000000001
eSwatini,-0.688
Ethiopia,
Falkland Islands (Islas Malvinas),-0.8420000000000001
Faroe Islands,-1.411
Fiji,
Finland,-0.787
France,-1.183
French Guiana,-0.7190000000000001
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,-1.17
Georgia,-0.22699999999999998
Germany,-1.179
Ghana,
Greece,0.235
Greenland,-0.25
Grenada,-0.644
Guadeloupe,-0.868
Guam,
Guatemala,-0.865
Guernsey,-1.256
Guinea,-0.9670000000000001
Guinea-Bissau,-1.097
Guyana,
Haiti,-0.8440000000000001
Heard Island and McDonald Islands,
Honduras,-0.813
Hong Kong,-0.557
Hungary,-0.5760000000000001
Iceland,-1.145
India,
Indonesia,
Iran,
Iraq,-0.076
Ireland,-1.385
Isle of Man,-1.44
Israel,-0.068
Italy,-0.7659999999999999
Jamaica,-0.762
Japan,-1.056
Jersey,-1.256
Jordan,-0.092
Kazakhstan,-1.746
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,-0.568
Latvia,-0.467
Lebanon,0.01
Lesotho,-0.731
Liberia,-0.726
Libya,
Liechtenstein,-1.168
Lithuania,-0.396
Luxembourg,-1.318
Macau,-0.551
Macedonia,0.087
Madagascar,-0.43700000000000006
Malawi,
Malaysia,
Mali,
Malta,0.02
Martinique,-0.843
Mauritania,-0.927
Mauritius,-0.087
Mayotte,-0.612
Mexico,-0.655
Micronesia,
Moldova,0.011000000000000001
Monaco,-1.2429999999999999
Mongolia,-1.6669999999999998
Montenegro,-0.16699999999999998
Montserrat,-0.8740000000000001
Morocco,-0.591
Mozambique,
Myanmar,-0.809
Namibia,
Nepal,
Netherlands,-1.375
New Caledonia,-0.843
New Zealand,-0.726
Nicaragua,-0.835
Niger,
Nigeria,
Niue,
North Korea,-1.328
Northern Mariana Islands,
Norway,-1.168
Oman,
Pakistan,
Palau,
Palestina,-0.581
Panama,-0.838
Papua New Guinea,
Paraguay,-0.303
Peru,
Philippines,
Poland,-0.612
Portugal,-0.52
Puerto Rico,-0.818
Qatar,
Reunion,-0.41600000000000004
Romania,-0.002
Russia,-1.063
Rwanda,
Saint Barthélemy,-0.797
Saint Kitts and Nevis,-0.762
Saint Lucia,-0.6829999999999999
Saint Martin,-0.904
Saint Pierre and Miquelon,-0.7609999999999999
Saint Vincent and the Grenadines,-0.6940000000000001
Samoa,
San Marino,-0.836
Sao Tome and Principe,-0.545
Saudi Arabia,
Senegal,-1.192
Serbia,-0.156
Seychelles,
Sierra Leone,-0.873
Singapore,
Sint Maarten,-0.904
Slovakia,-0.608
Slovenia,-0.953
Solomon Islands,
Somalia,
South Africa,-0.6659999999999999
South Georgia and the South Sandwich Isla,
South Korea,-1.227
Spain,-0.598
Sri Lanka,-0.515
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.327
Sweden,-1.2329999999999999
Switzerland,-1.266
Syria,-0.003
Taiwan,-0.632
Tajikistan,
Tanzania,
Thailand,-0.6509999999999999
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.627
Tunisia,-0.24600000000000002
Turkey,0.127
Turkmenistan,-0.732
Turks and Caicas Islands,-0.987
Uganda,
Ukraine,-0.14300000000000002
United Arab Emirates,
United Kingdom,-1.521
United States of America,-0.449
Uruguay,-0.8590000000000001
Uzbekistan,-1.1059999999999999
Venezuela,-0.705
Vietnam,-0.556
Virgin Islands,-0.795
Western Sahara,-0.8059999999999999
Yemen,
Zambia,
Zimbabwe,
Åland,-0.9940000000000001
Global Land,-0.636
