Country,Anomaly
Afghanistan,-0.382
Albania,-0.508
Algeria,-0.584
American Samoa,
Andorra,-0.344
Angola,-0.473
Anguilla,-0.772
Antarctica,
Antigua and Barbuda,-0.561
Argentina,-0.627
Armenia,-0.588
Aruba,-0.863
Australia,-0.099
Austria,-0.225
Azerbaijan,-0.5479999999999999
Bahamas,-0.195
Bahrain,-0.306
Bangladesh,-0.619
Barbados,-0.5710000000000001
Belarus,-0.33799999999999997
Belgium,-0.231
Belize,-0.618
Benin,
Bhutan,-0.557
Bolivia,-0.604
Bosnia and Herzegovina,-0.307
Botswana,-0.62
Brazil,
British Virgin Islands,-0.784
Bulgaria,-0.584
Burkina Faso,
Burundi,
Cambodia,-0.531
Cameroon,
Canada,-0.8270000000000001
Cape Verde,-0.617
Cayman Islands,-0.251
Central African Republic,
Chad,
Chile,-0.6779999999999999
China,-0.534
Colombia,-0.759
Comoros,
Congo,-0.636
Costa Rica,-0.63
Croatia,-0.26
Cuba,-0.418
Curaçao,-0.8959999999999999
Cyprus,-0.76
Czechia,-0.313
Côte d'Ivoire,-0.36700000000000005
Dem. Rep. Congo,-0.647
Denmark,-0.35600000000000004
Djibouti,-0.188
Dominica,-0.547
Dominican Republic,-0.648
Ecuador,
Egypt,-0.71
El Salvador,-0.609
Equatorial Guinea,
Eritrea,-0.348
Estonia,-0.307
eSwatini,-0.743
Ethiopia,
Falkland Islands (Islas Malvinas),-0.802
Faroe Islands,-0.601
Fiji,
Finland,-0.41200000000000003
France,-0.34299999999999997
French Guiana,-0.7490000000000001
French Polynesia,-0.56
French Southern and Antarctic Lands,
Gabon,
Gambia,-0.251
Georgia,-0.638
Germany,-0.243
Ghana,
Greece,-0.68
Greenland,-1.4040000000000001
Grenada,-0.591
Guadeloupe,-0.746
Guam,
Guatemala,-0.65
Guernsey,-0.436
Guinea,
Guinea-Bissau,-0.244
Guyana,-0.66
Haiti,-0.6459999999999999
Heard Island and McDonald Islands,
Honduras,-0.584
Hong Kong,-1.147
Hungary,-0.345
Iceland,-0.711
India,-0.637
Indonesia,-0.602
Iran,-0.33
Iraq,-0.547
Ireland,-0.589
Isle of Man,-0.455
Israel,-0.7120000000000001
Italy,-0.379
Jamaica,-0.6809999999999999
Japan,-1.077
Jersey,-0.436
Jordan,-0.693
Kazakhstan,-0.643
Kenya,
Kiribati,
Kuwait,-0.41100000000000003
Kyrgyzstan,-0.5529999999999999
Laos,-0.581
Latvia,-0.268
Lebanon,-0.698
Lesotho,-0.762
Liberia,
Libya,-0.574
Liechtenstein,-0.19
Lithuania,-0.26899999999999996
Luxembourg,-0.221
Macau,-1.146
Macedonia,-0.545
Madagascar,
Malawi,
Malaysia,-0.546
Mali,
Malta,-0.261
Martinique,-0.75
Mauritania,-0.408
Mauritius,
Mayotte,
Mexico,-0.773
Micronesia,
Moldova,-0.5870000000000001
Monaco,-0.379
Mongolia,-0.36200000000000004
Montenegro,-0.42200000000000004
Montserrat,-0.745
Morocco,-0.638
Mozambique,
Myanmar,-0.7909999999999999
Namibia,-0.489
Nepal,-0.608
Netherlands,-0.24600000000000002
New Caledonia,-0.7490000000000001
New Zealand,-0.598
Nicaragua,-0.59
Niger,
Nigeria,
Niue,
North Korea,-0.746
Northern Mariana Islands,
Norway,-0.34700000000000003
Oman,-0.365
Pakistan,-0.483
Palau,
Palestina,-0.754
Panama,-0.698
Papua New Guinea,
Paraguay,-0.46399999999999997
Peru,
Philippines,-0.691
Poland,-0.301
Portugal,-0.652
Puerto Rico,-0.642
Qatar,-0.293
Reunion,
Romania,-0.569
Russia,-0.431
Rwanda,
Saint Barthélemy,-0.7809999999999999
Saint Kitts and Nevis,-0.585
Saint Lucia,-0.59
Saint Martin,-0.772
Saint Pierre and Miquelon,-1.306
Saint Vincent and the Grenadines,-0.604
Samoa,
San Marino,-0.377
Sao Tome and Principe,-0.524
Saudi Arabia,-0.442
Senegal,-0.26
Serbia,-0.539
Seychelles,
Sierra Leone,
Singapore,-0.532
Sint Maarten,-0.772
Slovakia,-0.371
Slovenia,-0.253
Solomon Islands,
Somalia,
South Africa,-0.657
South Georgia and the South Sandwich Isla,
South Korea,-0.9740000000000001
Spain,-0.594
Sri Lanka,-0.401
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.469
Sweden,-0.382
Switzerland,-0.29600000000000004
Syria,-0.669
Taiwan,-0.92
Tajikistan,-0.526
Tanzania,
Thailand,-0.531
Timor-Leste,-0.43200000000000005
Togo,
Tonga,
Trinidad and Tobago,-0.611
Tunisia,-0.41
Turkey,-0.708
Turkmenistan,-0.379
Turks and Caicas Islands,-0.537
Uganda,
Ukraine,-0.552
United Arab Emirates,-0.326
United Kingdom,-0.49
United States of America,-0.6829999999999999
Uruguay,-0.501
Uzbekistan,-0.408
Venezuela,-0.7509999999999999
Vietnam,-0.59
Virgin Islands,-0.608
Western Sahara,-0.518
Yemen,-0.233
Zambia,
Zimbabwe,
Åland,-0.518
Global Land,-0.534
