,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,17.01,19.74,24.06,27.81,30.10,29.24,26.93,26.27,26.14,24.49,20.88,17.56
1,0.11,0.10,0.09,0.08,0.09,0.09,0.11,0.12,0.10,0.08,0.11,0.12
