Country,Anomaly
Afghanistan,
Albania,0.33399999999999996
Algeria,
American Samoa,
Andorra,0.122
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,0.05
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,0.332
Belgium,-0.188
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,0.245
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,0.45799999999999996
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,0.18100000000000002
Cuba,
Curaçao,
Cyprus,
Czechia,0.071
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.73
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.044000000000000004
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.821
Fiji,
Finland,-0.185
France,-0.027999999999999997
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.258
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.165
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,0.209
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.426
Isle of Man,-0.755
Israel,
Italy,0.067
Jamaica,
Japan,
Jersey,-0.165
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.001
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.038
Lithuania,0.013000000000000001
Luxembourg,-0.14
Macau,
Macedonia,0.36700000000000005
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,0.48
Monaco,-0.091
Mongolia,
Montenegro,0.33899999999999997
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.336
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.5489999999999999
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.049
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,0.4
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,0.255
Saint Vincent and the Grenadines,
Samoa,
San Marino,0.066
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,0.373
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,0.138
Slovenia,0.11599999999999999
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,0.301
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,0.37200000000000005
Sweden,-0.631
Switzerland,-0.083
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,0.512
United Arab Emirates,
United Kingdom,-0.591
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.693
Global Land,0.551
