,Country,Anomaly,Unc.
0,Afghanistan,0.275,0.235
1,Albania,0.173,0.231
2,Algeria,-0.025,0.144
3,Andorra,0.591,0.078
4,Angola,-0.036,0.274
5,Anguilla,0.015,0.128
6,Antarctica,,
7,Antigua and Barb,0.058,0.18
8,Argentina,-0.298,0.071
9,Armenia,0.022,0.214
10,Aruba,0.018,0.393
11,Australia,-0.345,0.054
12,Austria,0.779,0.107
13,Azerbaijan,0.197,0.226
14,Bahamas,0.683,0.171
15,Bahrain,-0.336,0.523
16,Bangladesh,-0.141,0.157
17,Barbados,-0.038,0.138
18,Belarus,0.989,0.107
19,Belgium,0.667,0.073
20,Belize,0.254,0.271
21,Benin,-0.238,0.164
22,Bhutan,-0.171,0.146
23,Bolivia,-0.085,0.199
24,Bosnia and Herz,0.424,0.133
25,Botswana,-0.362,0.213
26,Brazil,-0.136,0.072
27,British Virgin Is,0.058,0.155
28,Bulgaria,0.38,0.18
29,Burkina Faso,-0.018,0.32
30,Burma,-0.212,0.255
31,Burundi,-0.072,0.194
32,Cambodia,-0.36,0.174
33,Cameroon,0.017,0.211
34,Canada,0.399,0.127
35,Cayman Is,0.405,0.212
36,Central African Rep,-0.079,0.23
37,Chad,-0.089,0.242
38,Chile,-0.333,0.151
39,China,-0.056,0.092
40,Colombia,-0.031,0.132
41,Comoros,0.184,0.153
42,Congo,-0.004,0.168
43,Costa Rica,0.208,0.183
44,Croatia,0.551,0.099
45,Cuba,0.447,0.286
46,Curaçao,-0.01,0.153
47,Cyprus,-0.334,0.112
48,Czechia,0.848,0.202
49,Côte d'Ivoire,-0.118,0.213
50,Dem. Rep. Congo,0.038,0.159
51,Denmark,0.607,0.116
52,Djibouti,0.03,0.401
53,Dominica,-0.031,0.124
54,Dominican Rep,0.257,0.196
55,Ecuador,0.073,0.201
56,Egypt,-0.548,0.207
57,El Salvador,0.222,0.252
58,Eq. Guinea,0.042,0.211
59,Eritrea,-0.388,0.322
60,Estonia,0.641,0.108
61,Ethiopia,-0.195,0.376
62,Faeroe Is,0.292,0.224
63,Falkland Is,-0.589,0.409
64,Fiji,0.064,0.28
65,Finland,0.596,0.13
66,Fr. Polynesia,0.214,0.348
67,Fr. S. Antarctic Lands,-0.624,1.171
68,France,0.51,0.061
69,French Guiana,-0.256,0.156
70,Gabon,0.012,0.285
71,Gambia,-0.186,0.247
72,Gaza Strip,-0.396,0.194
73,Georgia,0.133,0.215
74,Germany,0.866,0.058
75,Ghana,-0.115,0.143
76,Greece,-0.012,0.187
77,Greenland,-0.062,0.496
78,Guadeloupe,-0.087,0.114
79,Guam,-0.102,0.382
80,Guatemala,0.233,0.199
81,Guernsey,0.524,0.143
82,Guinea,-0.225,0.214
83,Guinea-Bissau,-0.197,0.211
84,Guyana,-0.354,0.16
85,Haiti,0.31,0.263
86,Heard I. and McDonald Is,-0.768,1.388
87,Honduras,0.229,0.267
88,Hong Kong,-0.134,0.23
89,Hungary,0.697,0.138
90,Iceland,0.304,0.133
91,India,0.136,0.088
92,Indonesia,-0.112,0.244
93,Iran,0.057,0.2
94,Iraq,-0.434,0.256
95,Ireland,0.388,0.09
96,Isle of Man,0.47,0.151
97,Israel,-0.469,0.173
98,Italy,0.292,0.078
99,Jamaica,0.066,0.509
100,Japan,0.145,0.105
101,Jersey,0.524,0.143
102,Jordan,-0.5,0.158
103,Kazakhstan,0.729,0.144
104,Kenya,-0.035,0.134
105,Kuwait,-0.511,0.185
106,Kyrgyzstan,-0.229,0.075
107,Laos,-0.282,0.371
108,Latvia,0.845,0.148
109,Lebanon,-0.33,0.153
110,Lesotho,-0.123,0.145
111,Liberia,-0.264,0.119
112,Libya,-0.271,0.169
113,Liechtenstein,0.842,0.126
114,Lithuania,1.009,0.273
