Country,Anomaly
Afghanistan,
Albania,-0.684
Algeria,-0.665
American Samoa,
Andorra,-0.09699999999999999
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.5379999999999999
Azerbaijan,
Bahamas,-0.862
Bahrain,
Bangladesh,-0.669
Barbados,
Belarus,-0.722
Belgium,-0.457
Belize,
Benin,
Bhutan,-0.647
Bolivia,
Bosnia and Herzegovina,-0.551
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.779
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.518
Cuba,
Curaçao,
Cyprus,
Czechia,-0.569
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.634
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.753
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.33799999999999997
Fiji,
Finland,-0.735
France,-0.147
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.507
Ghana,
Greece,-0.845
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.064
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.627
Iceland,
India,-0.6859999999999999
Indonesia,
Iran,
Iraq,
Ireland,-0.13699999999999998
Isle of Man,-0.04
Israel,
Italy,-0.41700000000000004
Jamaica,
Japan,
Jersey,-0.064
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.639
Lebanon,
Lesotho,
Liberia,
Libya,-0.9590000000000001
Liechtenstein,-0.42
Lithuania,-0.5710000000000001
Luxembourg,-0.38799999999999996
Macau,
Macedonia,-0.728
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.59
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.8390000000000001
Monaco,-0.19699999999999998
Mongolia,-0.46299999999999997
Montenegro,-0.619
Montserrat,
Morocco,-0.451
Mozambique,
Myanmar,-0.772
Namibia,
Nepal,-0.716
Netherlands,-0.48
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-0.768
Northern Mariana Islands,
Norway,-0.696
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.6759999999999999
Portugal,-0.155
Puerto Rico,
Qatar,
Reunion,
Romania,-0.767
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.94
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.381
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.536
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.6679999999999999
Slovenia,-0.493
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,-0.917
Spain,-0.121
Sri Lanka,-0.5670000000000001
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.40700000000000003
Sweden,-0.863
Switzerland,-0.369
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.606
Turkey,-0.938
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.858
United Arab Emirates,
United Kingdom,-0.18
United States of America,-0.871
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.792
Global Land,-0.715
