,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.22,27.78,30.49,31.72,31.35,29.27,27.34,26.49,27.13,28.57,27.64,25.29
1,0.19,0.22,0.20,0.15,0.17,0.18,0.17,0.19,0.20,0.16,0.16,0.20
