,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,14.85,16.03,18.47,21.01,23.31,24.83,24.78,24.55,23.57,20.96,17.84,15.35
1,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.18,0.18
