,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.77,26.88,27.09,27.13,27.36,27.25,27.42,27.54,27.42,27.31,27.28,26.89
1,0.39,0.53,0.50,0.44,0.43,0.40,0.41,0.47,0.38,0.49,0.48,0.44
