,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,15.25,15.44,14.08,11.28,8.47,6.07,5.45,6.61,8.51,10.21,12.08,13.88
1,0.43,0.40,0.35,0.36,0.37,0.41,0.42,0.39,0.35,0.35,0.37,0.41
