,Country,Anomaly,Unc.
0,Afghanistan,-0.131,0.173
1,Albania,0.492,0.21
2,Algeria,-0.027,0.17
3,Andorra,-0.021,0.076
4,Angola,-0.392,0.358
5,Anguilla,-0.241,0.214
6,Antarctica,,
7,Antigua and Barb,-0.275,0.175
8,Argentina,-0.218,0.138
9,Armenia,0.076,0.161
10,Aruba,-0.294,0.328
11,Australia,0.05,0.131
12,Austria,0.162,0.133
13,Azerbaijan,0.118,0.117
14,Bahamas,-0.176,0.251
15,Bahrain,-0.269,0.205
16,Bangladesh,-0.369,0.098
17,Barbados,-0.409,0.24
18,Belarus,1.077,0.194
19,Belgium,0.023,0.12
20,Belize,-0.314,0.241
21,Benin,-0.099,0.181
22,Bhutan,-0.316,0.16
23,Bolivia,0.161,0.316
24,Bosnia and Herz,0.6,0.161
25,Botswana,-0.422,0.226
26,Brazil,-0.063,0.222
27,British Virgin Is,-0.221,0.177
28,Bulgaria,0.879,0.125
29,Burkina Faso,-0.217,0.201
30,Burma,-0.442,0.175
31,Burundi,0.025,0.458
32,Cambodia,-0.15,0.12
33,Cameroon,0.248,0.424
34,Canada,-0.856,0.216
35,Cayman Is,-0.233,0.202
36,Central African Rep,0.144,0.26
37,Chad,-0.072,0.503
38,Chile,-0.139,0.161
39,China,-1.0,0.173
40,Colombia,-0.3,0.113
41,Comoros,0.029,0.112
42,Congo,0.096,0.448
43,Costa Rica,-0.155,0.292
44,Croatia,0.578,0.108
45,Cuba,-0.29,0.15
46,Curaçao,-0.327,0.222
47,Cyprus,0.417,0.233
48,Czechia,0.131,0.199
49,Côte d'Ivoire,-0.247,0.309
50,Dem. Rep. Congo,0.058,0.402
51,Denmark,0.182,0.103
52,Djibouti,-0.107,0.485
53,Dominica,-0.377,0.169
54,Dominican Rep,-0.162,0.259
55,Ecuador,-0.307,0.207
56,Egypt,0.44,0.297
57,El Salvador,-0.178,0.367
58,Eq. Guinea,0.199,0.543
59,Eritrea,0.055,0.505
60,Estonia,1.183,0.18
61,Ethiopia,-0.096,0.318
62,Faeroe Is,0.233,0.196
63,Falkland Is,-0.233,0.279
64,Fiji,-0.019,0.173
65,Finland,0.734,0.068
66,Fr. Polynesia,-0.39,0.487
67,Fr. S. Antarctic Lands,,
68,France,-0.007,0.062
69,French Guiana,-0.181,0.206
70,Gabon,0.074,0.477
71,Gambia,0.165,0.546
72,Gaza Strip,0.547,0.135
73,Georgia,0.229,0.193
74,Germany,0.115,0.11
75,Ghana,-0.217,0.273
76,Greece,0.477,0.196
77,Greenland,1.472,1.4
78,Guadeloupe,-0.299,0.239
79,Guam,-0.093,0.231
80,Guatemala,-0.161,0.28
81,Guernsey,-0.17,0.15
82,Guinea,-0.111,0.546
83,Guinea-Bissau,-0.03,0.565
84,Guyana,-0.372,0.269
85,Haiti,-0.104,0.312
86,Heard I. and McDonald Is,,
87,Honduras,-0.233,0.287
88,Hong Kong,-0.761,0.138
89,Hungary,0.679,0.157
90,Iceland,0.308,0.135
91,India,-0.247,0.062
92,Indonesia,-0.189,0.13
93,Iran,-0.022,0.232
94,Iraq,0.156,0.245
95,Ireland,-0.232,0.189
96,Isle of Man,-0.26,0.152
97,Israel,0.559,0.214
98,Italy,0.053,0.14
99,Jamaica,-0.198,0.134
100,Japan,-0.887,0.074
101,Jersey,-0.17,0.15
102,Jordan,0.499,0.218
103,Kazakhstan,-0.65,0.24
104,Kenya,-0.174,0.146
105,Kuwait,-0.152,0.37
106,Kyrgyzstan,-0.94,0.264
107,Laos,-0.646,0.248
108,Latvia,1.064,0.189
109,Lebanon,0.437,0.231
110,Lesotho,-0.422,0.463
111,Liberia,-0.07,0.656
