,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.18,25.19,24.88,23.71,21.77,19.76,19.26,19.98,21.59,23.36,24.77,25.16
1,0.28,0.28,0.27,0.25,0.28,0.34,0.33,0.27,0.27,0.29,0.27,0.27
