,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-25.54,-23.66,-15.75,-5.70,3.81,11.63,15.06,12.46,6.03,-4.63,-16.36,-22.99
1,0.21,0.18,0.16,0.17,0.17,0.19,0.18,0.16,0.16,0.16,0.16,0.18
