,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-0.43,1.89,5.36,9.86,14.68,18.55,20.63,20.54,16.70,11.19,6.41,1.44
1,0.34,0.23,0.24,0.25,0.22,0.24,0.27,0.23,0.21,0.22,0.22,0.33
