,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,13.71,13.54,12.12,9.46,7.25,5.12,4.80,5.85,7.47,9.18,11.30,12.76
1,0.26,0.26,0.24,0.24,0.26,0.26,0.24,0.24,0.24,0.24,0.27,0.27
