,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.19,25.87,27.31,27.82,27.96,27.69,27.23,27.32,27.65,26.67,25.90,25.27
1,0.22,0.24,0.24,0.20,0.25,0.20,0.24,0.22,0.28,0.28,0.19,0.21
