,Country,Anomaly,Unc.
0,Afghanistan,-0.196,0.385
1,Albania,-0.534,0.452
2,Algeria,-0.47600000000000003,0.363
3,Andorra,-1.0090000000000001,0.135
4,Angola,-0.196,0.8290000000000001
5,Anguilla,-0.595,0.174
6,Antigua and Barb,-0.509,0.094
7,Argentina,-0.37200000000000005,0.225
8,Armenia,-0.449,0.231
9,Aruba,-0.659,0.235
10,Australia,-0.519,0.179
11,Austria,-1.024,0.213
12,Azerbaijan,-0.33399999999999996,0.165
13,Bahamas,-0.20600000000000002,0.17
14,Bahrain,0.135,0.5
15,Bangladesh,-0.237,0.157
16,Barbados,-0.5820000000000001,0.14
17,Belarus,-1.032,0.245
18,Belgium,-1.068,0.204
19,Belize,-0.254,0.313
20,Benin,-0.488,0.609
21,Bhutan,-0.049,0.16399999999999998
22,Bolivia,-0.639,0.373
23,Bosnia and Herz,-0.8290000000000001,0.284
24,Botswana,-0.355,0.397
25,Brazil,-0.369,0.245
26,British Virgin Is,-0.557,0.165
27,Bulgaria,-0.38799999999999996,0.37799999999999995
28,Burkina Faso,-0.419,0.581
29,Burma,-0.382,0.195
30,Burundi,-0.439,0.516
31,Cambodia,-0.14400000000000002,0.225
32,Cameroon,-0.546,0.414
33,Canada,-0.917,0.332
34,Cayman Is,-0.419,0.284
35,Central African Rep,-0.456,0.37
36,Chad,-0.32,0.36
37,Chile,-0.40700000000000003,0.317
38,China,-0.24,0.265
39,Colombia,-0.787,0.28300000000000003
40,Comoros,-0.381,0.5670000000000001
41,Congo,-0.405,0.46399999999999997
42,Costa Rica,-0.42700000000000005,0.455
43,Croatia,-0.909,0.255
44,Cuba,-0.41700000000000004,0.289
45,Curaçao,-0.6759999999999999,0.36200000000000004
46,Cyprus,-0.139,0.191
47,Czechia,-1.068,0.152
48,Côte d'Ivoire,-0.7759999999999999,0.47200000000000003
49,Dem. Rep. Congo,-0.46399999999999997,0.327
50,Denmark,-0.966,0.192
51,Djibouti,-0.287,0.275
52,Dominica,-0.555,0.111
53,Dominican Rep,-0.475,0.166
54,Ecuador,-0.838,0.38799999999999996
55,Egypt,-0.171,0.305
56,El Salvador,-0.273,0.363
57,Eq. Guinea,-0.511,0.45399999999999996
58,Eritrea,-0.132,0.239
59,Estonia,-0.74,0.198
60,Ethiopia,-0.54,0.43700000000000006
61,Faeroe Is,-0.5529999999999999,0.354
62,Falkland Is,-0.035,0.361
63,Fiji,-1.147,1.399
64,Finland,-0.136,0.17600000000000002
65,Fr. Polynesia,-0.47200000000000003,0.456
66,France,-1.022,0.156
67,French Guiana,-0.345,0.353
68,Gabon,-0.48,0.465
69,Gambia,-0.442,0.447
70,Gaza Strip,-0.26,0.151
71,Georgia,-0.41600000000000004,0.289
72,Germany,-1.042,0.207
73,Ghana,-0.44299999999999995,0.782
74,Greece,-0.358,0.48100000000000004
75,Greenland,-0.34299999999999997,0.9740000000000001
76,Guadeloupe,-0.6559999999999999,0.115
77,Guatemala,-0.212,0.28300000000000003
78,Guernsey,-0.792,0.278
79,Guinea,-0.355,0.441
80,Guinea-Bissau,-0.461,0.40399999999999997
81,Guyana,-0.469,0.20199999999999999
82,Haiti,-0.518,0.185
83,Honduras,-0.312,0.38299999999999995
84,Hong Kong,-0.239,0.174
85,Hungary,-0.8809999999999999,0.24100000000000002
86,Iceland,0.132,0.317
87,India,-0.47,0.149
88,Indonesia,-0.355,0.23600000000000002
89,Iran,-0.031,0.268
90,Iraq,-0.012,0.337
91,Ireland,-0.644,0.247
92,Isle of Man,-0.6459999999999999,0.17300000000000001
93,Israel,-0.21100000000000002,0.26
94,Italy,-0.889,0.198
95,Jamaica,-0.583,0.278
96,Japan,-0.809,0.17300000000000001
97,Jersey,-0.792,0.278
98,Jordan,-0.16699999999999998,0.27399999999999997
99,Kazakhstan,0.196,0.273
100,Kenya,-0.479,0.49700000000000005
101,Kuwait,0.037000000000000005,0.418
102,Kyrgyzstan,0.087,0.40299999999999997
103,Laos,-0.124,0.20600000000000002
104,Latvia,-0.97,0.168
105,Lebanon,-0.161,0.272
106,Lesotho,-0.292,0.762
107,Liberia,-0.456,0.449
108,Libya,-0.355,0.28
109,Liechtenstein,-1.084,0.24100000000000002
110,Lithuania,-1.1,0.157
111,Luxembourg,-1.0959999999999999,0.201
112,Macao,-0.242,0.18
113,Macedonia,-0.43700000000000006,0.46
114,Madagascar,-0.321,0.73
115,Malawi,-0.29600000000000004,0.273
116,Malaysia,-0.40700000000000003,0.276
117,Mali,-0.24600000000000002,0.424
118,Malta,-0.8320000000000001,0.226
119,Martinique,-0.7120000000000001,0.11900000000000001
120,Mauritania,-0.049,0.556
121,Mauritius,-0.5,0.266
122,Mayotte,-0.37200000000000005,0.214
123,Mexico,-0.109,0.304
124,Moldova,-0.775,0.226
125,Mongolia,-0.424,0.525
126,Montenegro,-0.662,0.397
127,Montserrat,-0.642,0.11699999999999999
128,Morocco,-0.376,0.29600000000000004
129,Mozambique,-0.151,0.607
130,Namibia,-0.24600000000000002,0.637
131,Nepal,-0.255,0.20800000000000002
132,Netherlands,-1.023,0.193
133,New Caledonia,-0.542,0.263
134,New Zealand,-0.266,0.45299999999999996
135,Nicaragua,-0.364,0.434
136,Niger,-0.28,0.321
137,Nigeria,-0.37200000000000005,0.366
138,Niue,-0.653,0.523
139,North Korea,-0.483,0.19899999999999998
140,Norway,-0.564,0.3
141,Oman,-0.155,0.39899999999999997
142,Pakistan,-0.495,0.28300000000000003
143,Palau,-0.396,0.326
144,Palestine,-0.42200000000000004,0.26
145,Panama,-0.57,0.408
146,Papua New Guinea,0.085,0.281
147,Paraguay,-0.674,0.2
148,Peru,-0.797,0.6
149,Philippines,-0.42,0.19699999999999998
150,Poland,-1.026,0.17800000000000002
151,Portugal,-0.618,0.249
152,Puerto Rico,-0.43,0.102
153,Qatar,0.096,0.478
154,Reunion,-0.591,0.375
155,Romania,-0.657,0.293
156,Russia,-0.449,0.249
157,Rwanda,-0.449,0.545
158,S. Geo. and the Is,-0.195,0.386
159,Saint Lucia,-0.596,0.129
160,Samoa,-0.8290000000000001,0.797
161,San Marino,-0.917,0.191
162,Saudi Arabia,0.066,0.36700000000000005
163,Senegal,-0.306,0.508
164,Serbia,-0.763,0.165
165,Seychelles,-0.562,0.239
166,Sierra Leone,-0.39799999999999996,0.41
167,Singapore,-0.25,0.25
168,Slovakia,-0.95,0.21600000000000003
169,Slovenia,-0.943,0.251
170,Solomon Is,-0.469,0.441
171,Somalia,-0.46299999999999997,0.299
172,South Africa,-0.244,0.408
173,South Korea,-0.508,0.18100000000000002
174,Spain,-0.799,0.23800000000000002
175,Sri Lanka,-0.145,0.24
176,St. Pierre and Miquelon,0.079,0.287
177,St. Vin. and Gren,-0.609,0.124
178,Sudan,-0.024,0.387
179,Suriname,-0.33299999999999996,0.18
180,Svalbard and Jan Mayen,-0.265,1.254
181,Swaziland,0.063,1.3319999999999999
182,Sweden,-0.623,0.18100000000000002
183,Switzerland,-1.115,0.183
184,Syria,-0.154,0.295
185,São Tomé and Principe,-0.45799999999999996,0.539
186,Taiwan,-0.10300000000000001,0.08900000000000001
187,Tajikistan,-0.20199999999999999,0.498
188,Tanzania,-0.36700000000000005,0.264
189,Thailand,-0.214,0.105
190,Timor-Leste,-0.462,0.268
191,Togo,-0.45899999999999996,0.809
192,Tonga,-0.797,1.031
193,Trinidad and Tobago,-0.67,0.179
194,Tunisia,-0.69,0.305
195,Turkey,-0.278,0.264
196,Turkmenistan,0.298,0.39799999999999996
197,Turks and Caicos Is,-0.46799999999999997,0.23
198,U.S. Virgin Is,-0.46399999999999997,0.131
199,Uganda,-0.40399999999999997,0.594
200,Ukraine,-0.8079999999999999,0.247
201,United Arab Emirates,-0.024,0.45799999999999996
202,United Kingdom,-0.762,0.252
203,United States,-0.22899999999999998,0.10300000000000001
204,Uruguay,-0.779,0.33399999999999996
205,Uzbekistan,0.326,0.327
206,Venezuela,-0.705,0.259
207,Vietnam,-0.151,0.09
208,W. Sahara,-0.10400000000000001,0.455
209,Yemen,-0.073,0.255
210,Zambia,-0.312,0.38
211,Zimbabwe,-0.28600000000000003,0.225
212,Åland,-0.684,0.182
