,Country,Anomaly,Unc.
0,Afghanistan,0.347,0.12
1,Albania,0.075,0.062
2,Algeria,-0.412,0.142
3,Andorra,-0.114,0.055
4,Angola,-0.152,0.118
5,Anguilla,0.146,0.232
6,Antarctica,,
7,Antigua and Barb,0.189,0.088
8,Argentina,0.088,0.058
9,Armenia,0.005,0.197
10,Aruba,0.074,0.175
11,Australia,-0.287,0.08
12,Austria,0.266,0.046
13,Azerbaijan,0.025,0.211
14,Bahamas,0.039,0.119
15,Bahrain,0.237,0.207
16,Bangladesh,0.03,0.094
17,Barbados,0.084,0.128
18,Belarus,0.106,0.086
19,Belgium,0.109,0.06
20,Belize,0.422,0.192
21,Benin,-0.037,0.154
22,Bhutan,-0.021,0.148
23,Bolivia,0.187,0.189
24,Bosnia and Herz,0.158,0.059
25,Botswana,-0.522,0.094
26,Brazil,0.062,0.094
27,British Virgin Is,0.123,0.186
28,Bulgaria,0.011,0.064
29,Burkina Faso,-0.137,0.131
30,Burma,0.146,0.124
31,Burundi,0.119,0.141
32,Cambodia,0.049,0.098
33,Cameroon,-0.038,0.11
34,Canada,1.326,0.1
35,Cayman Is,0.184,0.185
36,Central African Rep,0.092,0.211
37,Chad,-0.001,0.234
38,Chile,0.053,0.123
39,China,0.077,0.141
40,Colombia,0.109,0.089
41,Comoros,0.228,0.12
42,Congo,-0.018,0.059
43,Costa Rica,0.095,0.127
44,Croatia,0.069,0.092
45,Cuba,0.073,0.051
46,Curaçao,0.198,0.222
47,Cyprus,-0.376,0.199
48,Czechia,0.43,0.178
49,Côte d'Ivoire,-0.009,0.119
50,Dem. Rep. Congo,0.095,0.079
51,Denmark,0.813,0.08
52,Djibouti,0.048,0.459
53,Dominica,0.165,0.109
54,Dominican Rep,0.086,0.109
55,Ecuador,0.237,0.42
56,Egypt,-0.048,0.106
57,El Salvador,0.329,0.212
58,Eq. Guinea,-0.077,0.116
59,Eritrea,0.203,0.257
60,Estonia,0.762,0.062
61,Ethiopia,0.181,0.186
62,Faeroe Is,0.665,0.16
63,Falkland Is,0.097,0.559
64,Fiji,0.079,0.219
65,Finland,0.909,0.069
66,Fr. Polynesia,0.17,0.363
67,Fr. S. Antarctic Lands,-0.209,0.23
68,France,-0.077,0.076
69,French Guiana,0.066,0.178
70,Gabon,-0.156,0.173
71,Gambia,-0.303,0.158
72,Gaza Strip,-0.158,0.099
73,Georgia,-0.195,0.204
74,Germany,0.507,0.045
75,Ghana,-0.041,0.089
76,Greece,-0.177,0.093
77,Greenland,0.358,0.265
78,Guadeloupe,0.11,0.162
79,Guam,0.159,0.236
80,Guatemala,0.324,0.208
81,Guernsey,-0.156,0.113
82,Guinea,-0.058,0.081
83,Guinea-Bissau,-0.09,0.163
84,Guyana,0.135,0.15
85,Haiti,0.078,0.09
86,Heard I. and McDonald Is,-0.208,0.226
87,Honduras,0.35,0.271
88,Hong Kong,-0.086,0.199
89,Hungary,0.26,0.046
90,Iceland,0.833,0.084
91,India,0.359,0.094
92,Indonesia,-0.05,0.103
93,Iran,0.16,0.264
94,Iraq,-0.061,0.26
95,Ireland,0.135,0.083
96,Isle of Man,0.305,0.068
97,Israel,-0.113,0.246
98,Italy,0.01,0.084
99,Jamaica,0.073,0.081
100,Japan,-0.497,0.055
101,Jersey,-0.156,0.113
102,Jordan,-0.061,0.268
103,Kazakhstan,-0.044,0.099
104,Kenya,0.199,0.135
105,Kuwait,0.096,0.315
106,Kyrgyzstan,-0.285,0.246
107,Laos,0.046,0.179
108,Latvia,0.595,0.076
109,Lebanon,-0.233,0.213
110,Lesotho,-0.215,0.152
111,Liberia,-0.03,0.075
112,Libya,-0.23,0.325
113,Liechtenstein,0.202,0.1
114,Lithuania,0.516,0.087
115,Luxembourg,0.166,0.07
116,Macao,-0.125,0.19
117,Macedonia,0.034,0.075
118,Madagascar,-0.034,0.116
119,Malawi,0.086,0.164
120,Malaysia,-0.032,0.054
121,Mali,-0.241,0.082
122,Malta,-0.152,0.209
123,Martinique,0.102,0.105
124,Mauritania,-0.036,0.086
125,Mauritius,0.048,0.119
126,Mayotte,0.131,0.132
127,Mexico,0.337,0.055
128,Moldova,-0.223,0.167
129,Mongolia,-0.231,0.171
130,Montenegro,0.254,0.135
131,Montserrat,0.112,0.182
132,Morocco,0.104,0.189
133,Mozambique,-0.062,0.126
134,Namibia,-0.176,0.184
135,Nepal,0.317,0.237
136,Netherlands,0.265,0.058
137,New Caledonia,0.079,0.086
138,New Zealand,-0.265,0.089
139,Nicaragua,0.18,0.202
140,Niger,-0.119,0.266
141,Nigeria,-0.012,0.089
142,Niue,0.183,0.132
143,North Korea,-0.546,0.117
144,Norway,0.973,0.111
145,Oman,0.07,0.203
146,Pakistan,0.363,0.104
147,Palau,0.042,0.155
148,Palestine,-0.025,0.076
149,Panama,0.11,0.105
150,Papua New Guinea,-0.189,0.132
151,Paraguay,0.3,0.141
152,Peru,0.114,0.181
153,Philippines,0.06,0.089
154,Poland,0.4,0.111
155,Portugal,0.342,0.155
156,Puerto Rico,0.072,0.093
157,Qatar,0.261,0.199
158,Reunion,-0.064,0.185
159,Romania,0.064,0.095
160,Russia,0.324,0.103
161,Rwanda,0.102,0.149
162,S. Geo. and the Is,0.02,0.301
163,Saint Lucia,0.079,0.104
164,Samoa,0.155,0.335
165,San Marino,-0.094,0.125
166,Saudi Arabia,0.249,0.259
167,Senegal,-0.282,0.135
168,Serbia,0.131,0.142
169,Seychelles,-0.006,0.182
170,Sierra Leone,-0.002,0.088
171,Singapore,0.002,0.087
172,Slovakia,0.282,0.095
173,Slovenia,0.031,0.134
174,Solomon Is,-0.266,0.229
175,Somalia,0.092,0.224
176,South Africa,-0.202,0.172
177,South Korea,-0.186,0.142
178,Spain,0.064,0.059
179,Sri Lanka,0.127,0.09
180,St. Pierre and Miquelon,0.731,0.153
181,St. Vin. and Gren,0.068,0.093
182,Sudan,0.071,0.215
183,Suriname,0.119,0.13
184,Svalbard and Jan Mayen,0.609,0.504
185,Swaziland,-0.285,0.062
186,Sweden,1.056,0.056
187,Switzerland,0.143,0.092
188,Syria,-0.2,0.173
189,São Tomé and Principe,0.042,0.126
190,Taiwan,0.014,0.073
191,Tajikistan,-0.044,0.076
192,Tanzania,0.246,0.243
193,Thailand,-0.073,0.104
194,Timor-Leste,0.196,0.504
195,Togo,-0.047,0.15
196,Tonga,0.186,0.245
197,Trinidad and Tobago,-0.022,0.12
198,Tunisia,-0.247,0.096
199,Turkey,-0.24,0.116
200,Turkmenistan,0.014,0.128
201,Turks and Caicos Is,0.071,0.143
202,U.S. Virgin Is,0.162,0.062
203,Uganda,0.31,0.195
204,Ukraine,-0.229,0.058
205,United Arab Emirates,0.194,0.171
206,United Kingdom,0.263,0.062
207,United States,0.73,0.043
208,Uruguay,0.124,0.082
209,Uzbekistan,-0.161,0.079
210,Venezuela,0.016,0.088
211,Vietnam,0.075,0.131
212,W. Sahara,0.059,0.121
213,Yemen,0.1,0.24
214,Zambia,-0.048,0.16
215,Zimbabwe,-0.464,0.097
216,Åland,1.033,0.122
