Country,Anomaly
Afghanistan,
Albania,-0.6409999999999999
Algeria,
American Samoa,
Andorra,-0.327
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,-0.852
Aruba,
Australia,
Austria,-0.461
Azerbaijan,-0.867
Bahamas,-0.7490000000000001
Bahrain,
Bangladesh,-0.9009999999999999
Barbados,
Belarus,-0.5760000000000001
Belgium,-0.38299999999999995
Belize,
Benin,
Bhutan,-0.845
Bolivia,
Bosnia and Herzegovina,-0.5529999999999999
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.715
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,-0.6759999999999999
Cape Verde,
Cayman Islands,-0.785
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.521
Cuba,-0.767
Curaçao,
Cyprus,
Czechia,-0.535
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.485
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.479
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.532
Fiji,
Finland,-0.456
France,-0.34299999999999997
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.905
Germany,-0.451
Ghana,
Greece,-0.757
Greenland,-1.183
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.33299999999999996
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.604
Iceland,-0.527
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.457
Isle of Man,-0.318
Israel,
Italy,-0.47700000000000004
Jamaica,
Japan,
Jersey,-0.33299999999999996
Jordan,
Kazakhstan,-0.9329999999999999
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.511
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.392
Lithuania,-0.534
Luxembourg,-0.39299999999999996
Macau,
Macedonia,-0.6729999999999999
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.47700000000000004
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.747
Monaco,-0.345
Mongolia,-0.7979999999999999
Montenegro,-0.59
Montserrat,
Morocco,-0.5820000000000001
Mozambique,
Myanmar,-1.002
Namibia,
Nepal,-0.903
Netherlands,-0.401
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.462
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.568
Portugal,-0.499
Puerto Rico,
Qatar,
Reunion,
Romania,-0.708
Russia,-0.59
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.265
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.511
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.584
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.638
Slovenia,-0.479
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.418
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.5660000000000001
Sweden,-0.45299999999999996
Switzerland,-0.41
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.451
Turkey,-0.882
Turkmenistan,
Turks and Caicas Islands,-0.853
Uganda,
Ukraine,-0.743
United Arab Emirates,
United Kingdom,-0.42
United States of America,-0.7440000000000001
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.49
Global Land,-0.753
