Country,Anomaly
Afghanistan,
Albania,-0.623
Algeria,
American Samoa,
Andorra,-0.49200000000000005
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.22399999999999998
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.149
Belgium,-0.196
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.45799999999999996
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.402
Cuba,
Curaçao,
Cyprus,
Czechia,-0.001
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.158
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.011000000000000001
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.757
Fiji,
Finland,-0.35600000000000004
France,-0.406
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.051
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.36200000000000004
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.345
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.755
Isle of Man,-0.486
Israel,
Italy,-0.488
Jamaica,
Japan,
Jersey,-0.36200000000000004
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,0.042
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.217
Lithuania,0.040999999999999995
Luxembourg,-0.18
Macau,
Macedonia,-0.626
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,
Monaco,-0.39399999999999996
Mongolia,
Montenegro,-0.527
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.16399999999999998
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.547
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.027999999999999997
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.491
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-0.895
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.47
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.185
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.268
Slovenia,-0.355
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.644
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,
Sweden,-0.284
Switzerland,-0.29100000000000004
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,
United Arab Emirates,
United Kingdom,-0.599
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,0.228
Global Land,-0.848
