,Country,Anomaly,Unc.
0,Afghanistan,0.252,0.126
1,Albania,0.131,0.059
2,Algeria,0.442,0.094
3,Andorra,0.096,0.108
4,Angola,0.662,0.173
5,Anguilla,0.335,0.165
6,Antarctica,-0.033,0.231
7,Antigua and Barb,0.33,0.096
8,Argentina,0.155,0.104
9,Armenia,-1.174,0.13
10,Aruba,0.312,0.145
11,Australia,0.492,0.095
12,Austria,0.423,0.05
13,Azerbaijan,-1.036,0.201
14,Bahamas,0.466,0.159
15,Bahrain,-0.132,0.126
16,Bangladesh,-0.173,0.139
17,Barbados,0.35,0.073
18,Belarus,-0.107,0.075
19,Belgium,0.219,0.058
20,Belize,0.106,0.178
21,Benin,0.549,0.129
22,Bhutan,-0.051,0.21
23,Bolivia,0.27,0.113
24,Bosnia and Herz,0.189,0.129
25,Botswana,0.7,0.169
26,Brazil,0.406,0.054
27,British Virgin Is,0.351,0.199
28,Bulgaria,-0.28,0.047
29,Burkina Faso,0.784,0.089
30,Burma,-0.216,0.092
31,Burundi,0.429,0.122
32,Cambodia,0.19,0.141
33,Cameroon,0.158,0.13
34,Canada,0.366,0.08
35,Cayman Is,0.409,0.12
36,Central African Rep,0.264,0.248
37,Chad,0.296,0.26
38,Chile,0.362,0.107
39,China,0.245,0.075
40,Colombia,0.227,0.094
41,Comoros,0.332,0.224
42,Congo,0.163,0.103
43,Costa Rica,0.438,0.303
44,Croatia,0.284,0.096
45,Cuba,0.386,0.133
46,Curaçao,0.342,0.173
47,Cyprus,-0.551,0.1
48,Czechia,0.129,0.079
49,Côte d'Ivoire,0.282,0.202
50,Dem. Rep. Congo,0.295,0.086
51,Denmark,0.172,0.068
52,Djibouti,0.235,0.3
53,Dominica,0.345,0.076
54,Dominican Rep,0.225,0.279
55,Ecuador,0.502,0.083
56,Egypt,0.093,0.13
57,El Salvador,0.423,0.215
58,Eq. Guinea,0.213,0.085
59,Eritrea,0.02,0.377
60,Estonia,0.511,0.063
61,Ethiopia,0.144,0.157
62,Faeroe Is,0.039,0.139
63,Falkland Is,0.987,0.146
64,Fiji,-0.166,0.087
65,Finland,0.866,0.085
66,Fr. Polynesia,0.215,0.144
67,Fr. S. Antarctic Lands,0.614,1.436
68,France,0.165,0.063
69,French Guiana,0.246,0.213
70,Gabon,0.134,0.134
71,Gambia,0.898,0.362
72,Gaza Strip,-0.257,0.101
73,Georgia,-1.234,0.12
74,Germany,0.201,0.057
75,Ghana,0.425,0.138
76,Greece,-0.158,0.086
77,Greenland,-0.95,0.368
78,Guadeloupe,0.271,0.109
79,Guam,0.382,0.165
80,Guatemala,0.302,0.152
81,Guernsey,0.047,0.087
82,Guinea,0.783,0.159
83,Guinea-Bissau,0.869,0.211
84,Guyana,-0.008,0.182
85,Haiti,0.284,0.222
86,Heard I. and McDonald Is,0.178,1.316
87,Honduras,0.325,0.136
88,Hong Kong,0.256,0.085
89,Hungary,0.025,0.092
90,Iceland,0.13,0.117
91,India,0.166,0.091
92,Indonesia,0.216,0.063
93,Iran,-0.126,0.093
94,Iraq,-0.522,0.159
95,Ireland,0.064,0.1
96,Isle of Man,-0.129,0.092
97,Israel,-0.396,0.095
98,Italy,0.451,0.055
99,Jamaica,0.319,0.21
100,Japan,-0.072,0.057
101,Jersey,0.047,0.087
102,Jordan,-0.434,0.098
103,Kazakhstan,-0.484,0.068
