,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-1.58,0.41,5.14,11.33,16.89,20.78,24.63,25.32,20.36,14.10,7.68,1.30
1,0.41,0.37,0.35,0.36,0.38,0.38,0.36,0.35,0.35,0.37,0.36,0.39
