Country,Anomaly
Afghanistan,
Albania,-1.063
Algeria,
American Samoa,
Andorra,-0.812
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-1.0070000000000001
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.792
Belgium,-0.836
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-1.011
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.998
Cuba,
Curaçao,
Cyprus,
Czechia,-0.812
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.64
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.48200000000000004
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.687
Fiji,
Finland,-0.439
France,-0.821
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.8859999999999999
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.691
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-1.082
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.88
Isle of Man,-0.6940000000000001
Israel,
Italy,-0.9109999999999999
Jamaica,
Japan,
Jersey,-0.691
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.56
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.884
Lithuania,-0.662
Luxembourg,-0.845
Macau,
Macedonia,-1.087
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-1.101
Monaco,-0.8190000000000001
Mongolia,
Montenegro,-1.025
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.813
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.47
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.899
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-1.105
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.114
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.9329999999999999
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.8029999999999999
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-1.1
Slovenia,-0.972
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.862
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.511
Sweden,-0.425
Switzerland,-0.86
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-1.0390000000000001
United Arab Emirates,
United Kingdom,-0.813
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.434
Global Land,-0.986
